TaskID,Region,StartHour
34276,RegionF,1433
34745,RegionD,1433
45688,RegionD,1433
45399,RegionE,1434
45647,RegionE,1434
30636,RegionE,1435
38978,RegionF,1435
1636,RegionE,1436
6335,RegionE,1436
7135,RegionE,1436
16400,RegionF,1436
26107,RegionE,1436
38501,RegionF,1436
46682,RegionF,1436
8721,RegionF,1437
26687,RegionF,1437
33255,RegionD,1437
17243,RegionE,1438
24300,RegionE,1438
27512,RegionF,1438
28521,RegionE,1438
29539,RegionF,1438
31043,RegionF,1438
35233,RegionF,1438
9311,RegionE,1439
27465,RegionE,1439
41590,RegionF,1439
44457,RegionF,1439
45403,RegionF,1439
1920,RegionE,1440
3966,RegionF,1440
4942,RegionF,1440
21425,RegionF,1440
24538,RegionE,1440
43470,RegionF,1440
46109,RegionF,1440
3139,RegionE,1441
23277,RegionF,1441
24814,RegionF,1441
32413,RegionF,1441
1382,RegionE,1442
5457,RegionF,1442
6322,RegionF,1442
11547,RegionD,1442
31852,RegionD,1442
42855,RegionF,1442
607,RegionE,1443
13008,RegionF,1443
15697,RegionE,1443
17647,RegionE,1443
19961,RegionD,1443
25379,RegionD,1443
35635,RegionD,1443
4108,RegionE,1444
18266,RegionE,1444
18311,RegionE,1444
18423,RegionE,1444
22560,RegionF,1444
29926,RegionF,1444
39618,RegionD,1444
40173,RegionD,1444
46549,RegionE,1444
6159,RegionE,1445
17415,RegionE,1445
21761,RegionF,1445
21874,RegionF,1445
22828,RegionF,1445
27726,RegionF,1445
27847,RegionF,1445
32132,RegionD,1445
33959,RegionD,1445
40746,RegionD,1445
42285,RegionD,1445
15764,RegionE,1446
17649,RegionE,1446
23964,RegionF,1446
31154,RegionD,1446
34592,RegionE,1446
38125,RegionF,1446
6711,RegionE,1447
19200,RegionE,1448
28723,RegionE,1448
31099,RegionE,1448
36880,RegionF,1448
3293,RegionE,1449
3562,RegionE,1449
7587,RegionF,1449
7823,RegionF,1449
7952,RegionE,1449
13436,RegionF,1449
22495,RegionF,1449
23766,RegionF,1449
24647,RegionF,1449
33076,RegionF,1449
38432,RegionF,1449
40705,RegionF,1449
780,RegionE,1450
13867,RegionE,1450
19152,RegionF,1450
21465,RegionF,1450
23338,RegionE,1450
25077,RegionD,1450
21105,RegionE,1451
21464,RegionE,1451
24925,RegionE,1451
26757,RegionF,1451
36069,RegionF,1451
7677,RegionE,1452
10609,RegionF,1452
24476,RegionF,1452
40111,RegionF,1452
46487,RegionF,1452
11935,RegionF,1453
29217,RegionF,1453
31615,RegionE,1453
49886,RegionD,1453
1532,RegionE,1454
25279,RegionF,1454
32114,RegionF,1454
34163,RegionF,1454
44573,RegionF,1454
45504,RegionF,1454
48013,RegionD,1454
9327,RegionE,1455
10490,RegionE,1455
19193,RegionF,1455
37746,RegionE,1455
3395,RegionE,1456
18640,RegionE,1456
19568,RegionE,1456
22902,RegionF,1456
26845,RegionE,1456
28849,RegionF,1456
31330,RegionF,1456
34095,RegionF,1456
11791,RegionF,1457
19903,RegionF,1457
24363,RegionF,1457
30020,RegionF,1457
30082,RegionD,1457
34569,RegionD,1457
39070,RegionD,1457
3955,RegionE,1458
12574,RegionF,1458
15644,RegionE,1458
17005,RegionF,1458
20390,RegionD,1458
39034,RegionD,1458
42829,RegionF,1459
18281,RegionE,1460
19414,RegionF,1460
21498,RegionF,1460
41649,RegionF,1460
47897,RegionF,1460
1947,RegionE,1461
9496,RegionE,1461
14172,RegionE,1461
30590,RegionE,1461
36949,RegionE,1461
38170,RegionE,1461
6883,RegionE,1462
7980,RegionE,1462
11517,RegionF,1462
30219,RegionF,1462
31163,RegionF,1462
37906,RegionD,1462
9163,RegionE,1463
16167,RegionE,1463
19513,RegionE,1463
21194,RegionE,1463
28055,RegionF,1463
29314,RegionF,1463
29637,RegionF,1463
33911,RegionF,1463
38035,RegionF,1463
47086,RegionD,1463
1908,RegionE,1464
6415,RegionE,1464
8779,RegionE,1464
15656,RegionE,1464
20918,RegionF,1464
21457,RegionE,1464
36573,RegionE,1464
41570,RegionF,1464
4850,RegionE,1465
6562,RegionE,1465
23449,RegionF,1465
29233,RegionF,1465
2420,RegionE,1466
4754,RegionF,1466
11722,RegionF,1466
37117,RegionF,1466
46692,RegionE,1466
49048,RegionD,1466
1667,RegionE,1467
8016,RegionE,1467
10795,RegionF,1467
19457,RegionF,1467
22702,RegionD,1467
29055,RegionD,1467
34123,RegionD,1467
38539,RegionD,1467
39377,RegionE,1467
44102,RegionF,1467
48134,RegionD,1467
2151,RegionE,1468
3743,RegionF,1468
17622,RegionF,1468
21090,RegionD,1468
24922,RegionD,1468
28607,RegionD,1468
29840,RegionF,1468
36676,RegionD,1468
37195,RegionD,1468
38281,RegionD,1468
661,RegionE,1469
1918,RegionE,1469
7184,RegionE,1469
34353,RegionE,1469
35575,RegionD,1469
38844,RegionD,1469
46922,RegionD,1469
599,RegionE,1470
1898,RegionE,1470
3627,RegionE,1470
12679,RegionE,1470
18107,RegionE,1470
21093,RegionF,1470
37662,RegionF,1470
42012,RegionE,1470
42759,RegionF,1470
1360,RegionE,1471
11194,RegionE,1471
12553,RegionF,1471
31718,RegionF,1471
31956,RegionF,1471
32462,RegionD,1471
33169,RegionF,1471
1237,RegionE,1472
10865,RegionF,1472
15036,RegionE,1472
23160,RegionF,1472
28024,RegionF,1472
33459,RegionF,1472
37478,RegionF,1472
43754,RegionD,1472
7710,RegionE,1473
37494,RegionE,1473
37911,RegionE,1473
43136,RegionE,1473
44191,RegionE,1473
47579,RegionF,1473
49685,RegionD,1473
11104,RegionE,1474
14089,RegionF,1474
19869,RegionD,1474
21621,RegionE,1474
28060,RegionF,1474
30580,RegionD,1474
31553,RegionD,1474
1780,RegionE,1475
3123,RegionE,1475
6724,RegionE,1475
22122,RegionE,1475
24908,RegionF,1475
29192,RegionF,1475
31815,RegionF,1475
45177,RegionF,1475
11805,RegionE,1476
14755,RegionF,1476
23202,RegionF,1476
26451,RegionF,1476
47688,RegionF,1476
47983,RegionF,1476
932,RegionE,1477
19176,RegionE,1477
25733,RegionE,1477
29784,RegionE,1477
31761,RegionE,1477
32032,RegionE,1477
44639,RegionE,1477
45695,RegionE,1477
46613,RegionF,1477
49251,RegionD,1477
18553,RegionE,1478
19297,RegionF,1478
2562,RegionE,1479
13407,RegionE,1479
17843,RegionF,1479
20323,RegionE,1479
22693,RegionF,1479
37272,RegionF,1479
44682,RegionE,1479
14148,RegionF,1480
42525,RegionF,1480
27,RegionE,1481
506,RegionE,1481
1255,RegionF,1481
4544,RegionF,1481
8817,RegionE,1481
10869,RegionF,1481
16495,RegionF,1481
28881,RegionF,1481
792,RegionE,1482
861,RegionF,1482
13458,RegionF,1482
20753,RegionE,1482
20962,RegionD,1482
24540,RegionD,1482
31203,RegionD,1482
31845,RegionD,1482
18589,RegionE,1483
24205,RegionE,1483
27126,RegionE,1483
30286,RegionF,1483
34886,RegionE,1483
38992,RegionD,1483
39217,RegionF,1483
42096,RegionD,1483
8293,RegionE,1484
18943,RegionE,1484
19890,RegionE,1484
22556,RegionF,1484
26170,RegionE,1484
39896,RegionF,1484
7827,RegionE,1485
11068,RegionE,1485
21951,RegionF,1485
31391,RegionF,1485
32450,RegionF,1485
44206,RegionF,1485
3234,RegionE,1486
4229,RegionF,1486
9131,RegionF,1486
22819,RegionF,1486
34441,RegionF,1486
19514,RegionF,1487
20693,RegionF,1487
23681,RegionF,1487
38822,RegionF,1487
42036,RegionD,1487
42246,RegionD,1487
2324,RegionE,1488
8237,RegionE,1488
15834,RegionE,1488
20202,RegionE,1488
23117,RegionE,1488
37009,RegionF,1488
40146,RegionF,1488
46954,RegionF,1488
49071,RegionD,1488
7162,RegionF,1489
26101,RegionF,1489
26541,RegionF,1489
28213,RegionD,1489
29906,RegionD,1489
32208,RegionD,1489
38094,RegionD,1489
41532,RegionD,1489
46639,RegionD,1489
3798,RegionF,1490
7976,RegionF,1490
9350,RegionF,1490
27416,RegionD,1490
41952,RegionD,1490
42566,RegionF,1490
18239,RegionE,1491
24988,RegionE,1491
30132,RegionE,1491
35498,RegionE,1491
37640,RegionE,1491
39572,RegionE,1491
2519,RegionF,1492
13809,RegionE,1492
16860,RegionF,1492
18263,RegionF,1492
24239,RegionE,1492
27499,RegionF,1492
30959,RegionF,1492
41631,RegionF,1492
44625,RegionD,1492
46678,RegionF,1492
47039,RegionD,1492
13043,RegionE,1493
15524,RegionE,1493
16574,RegionE,1493
17611,RegionE,1493
22944,RegionF,1493
24103,RegionF,1493
39379,RegionD,1493
42508,RegionF,1493
7278,RegionF,1494
29939,RegionD,1494
36207,RegionE,1494
40436,RegionD,1494
14039,RegionE,1495
16017,RegionE,1495
28459,RegionE,1495
30106,RegionE,1495
34958,RegionF,1495
39438,RegionF,1495
11625,RegionE,1496
14349,RegionF,1496
17694,RegionF,1496
22718,RegionF,1496
23129,RegionD,1496
23658,RegionD,1496
24609,RegionD,1496
29819,RegionD,1496
35083,RegionD,1496
36297,RegionD,1496
41463,RegionD,1496
2651,RegionE,1497
19640,RegionE,1497
21364,RegionE,1497
24706,RegionF,1497
25986,RegionF,1497
34070,RegionD,1497
36112,RegionE,1497
42942,RegionD,1497
43787,RegionD,1497
49988,RegionD,1497
628,RegionE,1498
11428,RegionE,1498
13875,RegionE,1498
19522,RegionE,1498
26980,RegionF,1498
28210,RegionF,1498
36544,RegionD,1498
43157,RegionD,1498
9859,RegionE,1499
10036,RegionE,1499
11175,RegionF,1499
11284,RegionF,1499
38423,RegionF,1499
44575,RegionF,1499
44956,RegionF,1499
992,RegionE,1500
7121,RegionE,1500
10468,RegionE,1500
11023,RegionF,1500
22015,RegionF,1500
23560,RegionE,1500
46359,RegionF,1500
13996,RegionE,1501
28195,RegionE,1501
40995,RegionE,1501
47609,RegionE,1501
1625,RegionE,1502
10402,RegionE,1502
18972,RegionF,1502
24397,RegionF,1502
29621,RegionF,1502
33275,RegionF,1502
44182,RegionF,1502
1000,RegionE,1503
22147,RegionE,1503
23511,RegionF,1503
39777,RegionF,1503
46147,RegionE,1503
660,RegionE,1504
10823,RegionE,1504
21063,RegionF,1504
28148,RegionF,1504
37421,RegionF,1504
49982,RegionE,1504
4045,RegionE,1505
9035,RegionE,1505
15745,RegionE,1505
30180,RegionE,1505
37848,RegionE,1505
43084,RegionF,1505
47743,RegionF,1505
48920,RegionD,1505
49504,RegionD,1505
4222,RegionE,1506
5345,RegionE,1506
27500,RegionF,1506
37855,RegionF,1506
3823,RegionE,1507
8564,RegionE,1507
18904,RegionF,1507
29315,RegionF,1507
30421,RegionF,1507
30740,RegionF,1507
31488,RegionD,1507
32785,RegionD,1507
34169,RegionD,1507
44174,RegionD,1507
45470,RegionD,1507
5218,RegionE,1508
8771,RegionE,1508
9844,RegionE,1508
14530,RegionF,1508
18816,RegionE,1508
22496,RegionF,1508
23140,RegionD,1508
37184,RegionF,1508
38171,RegionD,1508
11374,RegionF,1509
14932,RegionF,1509
15193,RegionF,1509
24107,RegionF,1509
24253,RegionF,1509
30932,RegionD,1509
32432,RegionD,1509
6223,RegionE,1510
9323,RegionF,1510
21381,RegionE,1510
37626,RegionD,1510
37988,RegionD,1510
1662,RegionE,1511
5124,RegionF,1511
5716,RegionF,1511
5800,RegionE,1511
9707,RegionF,1511
24503,RegionF,1511
24761,RegionF,1511
28422,RegionE,1511
29415,RegionF,1511
32198,RegionD,1511
33697,RegionD,1511
34399,RegionD,1511
37449,RegionD,1511
40298,RegionD,1511
45602,RegionF,1511
4623,RegionE,1512
7291,RegionE,1512
12776,RegionE,1512
29392,RegionF,1512
29685,RegionF,1512
30696,RegionF,1512
31046,RegionF,1512
31123,RegionD,1512
31692,RegionD,1512
42144,RegionD,1512
47305,RegionD,1512
15380,RegionE,1513
15447,RegionE,1513
34350,RegionE,1513
45012,RegionF,1513
13487,RegionE,1514
41668,RegionE,1514
43635,RegionE,1514
48876,RegionE,1514
10129,RegionF,1515
13805,RegionE,1515
14232,RegionF,1515
31233,RegionF,1515
35868,RegionF,1515
41292,RegionF,1515
41432,RegionF,1515
42930,RegionF,1515
11874,RegionE,1516
26735,RegionF,1516
27260,RegionF,1516
40017,RegionF,1516
48883,RegionF,1516
656,RegionE,1517
9841,RegionE,1517
19668,RegionE,1517
21389,RegionF,1517
27628,RegionF,1517
29013,RegionF,1517
30682,RegionD,1517
8114,RegionE,1518
9470,RegionE,1518
12386,RegionE,1518
16873,RegionE,1518
26452,RegionF,1518
28239,RegionF,1518
42361,RegionF,1518
48390,RegionE,1518
4314,RegionE,1519
8165,RegionF,1519
11727,RegionF,1519
12388,RegionE,1519
14773,RegionF,1519
24322,RegionD,1519
39229,RegionD,1519
39504,RegionD,1519
49963,RegionE,1519
7019,RegionE,1520
20171,RegionE,1520
30227,RegionE,1520
40302,RegionE,1520
45674,RegionE,1520
635,RegionE,1521
9626,RegionE,1521
11289,RegionF,1521
34400,RegionF,1521
40248,RegionF,1521
40600,RegionF,1521
5661,RegionE,1522
6171,RegionE,1522
7015,RegionE,1522
11061,RegionF,1522
19407,RegionF,1522
32891,RegionD,1522
42295,RegionF,1522
43338,RegionE,1522
44969,RegionD,1522
17425,RegionE,1523
20507,RegionF,1523
24348,RegionF,1523
39389,RegionE,1523
2773,RegionF,1524
5479,RegionF,1524
10333,RegionF,1524
19987,RegionF,1524
27330,RegionF,1524
34026,RegionF,1524
40642,RegionF,1524
41304,RegionD,1524
45758,RegionD,1524
12019,RegionE,1525
15913,RegionE,1525
34689,RegionE,1525
721,RegionE,1526
13527,RegionE,1526
26907,RegionE,1526
31739,RegionE,1526
31762,RegionF,1526
37276,RegionF,1526
40409,RegionF,1526
1798,RegionE,1527
7276,RegionE,1527
9232,RegionF,1527
14536,RegionF,1527
16518,RegionF,1527
18576,RegionF,1527
48979,RegionF,1527
2193,RegionE,1528
5209,RegionF,1528
6424,RegionF,1528
7742,RegionE,1528
8045,RegionF,1528
11055,RegionE,1528
13380,RegionF,1528
16316,RegionF,1528
20945,RegionF,1528
21547,RegionD,1528
26262,RegionD,1528
32167,RegionD,1528
43021,RegionD,1528
49534,RegionD,1528
7645,RegionF,1529
23661,RegionD,1529
8823,RegionE,1530
19625,RegionE,1530
28003,RegionE,1530
31681,RegionF,1530
32715,RegionF,1530
35625,RegionF,1530
45150,RegionF,1530
47044,RegionF,1530
2082,RegionE,1531
3098,RegionE,1531
3184,RegionE,1531
4925,RegionF,1531
10587,RegionD,1531
13693,RegionD,1531
19081,RegionD,1531
45279,RegionD,1531
46436,RegionD,1531
48053,RegionD,1531
2128,RegionF,1532
5206,RegionF,1532
8058,RegionF,1532
12846,RegionF,1532
31870,RegionF,1532
33695,RegionF,1532
33969,RegionD,1532
37121,RegionD,1532
41834,RegionF,1532
17565,RegionE,1533
31949,RegionE,1533
43387,RegionF,1533
45294,RegionD,1533
6726,RegionE,1534
27204,RegionE,1534
48370,RegionE,1534
48419,RegionE,1534
11217,RegionE,1535
25283,RegionE,1535
31756,RegionF,1535
7612,RegionE,1536
8331,RegionE,1536
8515,RegionE,1536
34390,RegionF,1536
34862,RegionF,1536
36417,RegionF,1536
46884,RegionF,1536
360,RegionE,1537
1453,RegionE,1537
5411,RegionF,1537
18015,RegionF,1537
27162,RegionF,1537
28193,RegionF,1537
29547,RegionD,1537
35043,RegionD,1537
35436,RegionF,1537
36766,RegionD,1537
42672,RegionD,1537
35951,RegionE,1538
38254,RegionF,1538
40964,RegionE,1538
45132,RegionF,1538
4878,RegionE,1539
11640,RegionE,1539
18289,RegionE,1539
31703,RegionE,1539
33902,RegionE,1539
34760,RegionF,1539
43789,RegionF,1539
3686,RegionE,1540
6552,RegionE,1540
6861,RegionE,1540
16413,RegionF,1540
19489,RegionF,1540
26558,RegionF,1540
30072,RegionF,1540
1820,RegionF,1541
10628,RegionE,1541
19161,RegionD,1541
24768,RegionD,1541
26266,RegionE,1541
28916,RegionD,1541
29424,RegionF,1541
29556,RegionD,1541
30108,RegionD,1541
38442,RegionD,1541
42410,RegionD,1541
46683,RegionD,1541
49501,RegionD,1541
5369,RegionF,1542
41351,RegionF,1542
44907,RegionF,1542
873,RegionE,1543
1159,RegionE,1543
9152,RegionE,1543
13628,RegionE,1543
32482,RegionE,1543
33430,RegionE,1543
34073,RegionE,1543
37645,RegionF,1543
45922,RegionD,1543
7749,RegionE,1544
15583,RegionE,1544
25445,RegionE,1544
26725,RegionF,1544
26912,RegionF,1544
27533,RegionF,1544
29898,RegionF,1544
30443,RegionF,1544
33496,RegionF,1544
38353,RegionF,1544
45317,RegionD,1544
46593,RegionD,1544
9765,RegionE,1545
16336,RegionE,1545
28106,RegionF,1545
4596,RegionE,1546
5872,RegionE,1546
8950,RegionF,1546
11966,RegionF,1546
14584,RegionE,1546
16423,RegionF,1546
17757,RegionD,1546
18533,RegionF,1546
21615,RegionD,1546
26996,RegionD,1546
30432,RegionD,1546
31989,RegionD,1546
39717,RegionD,1546
42229,RegionD,1546
48544,RegionD,1546
49343,RegionD,1546
4107,RegionF,1547
18473,RegionD,1547
23177,RegionF,1547
26304,RegionD,1547
26570,RegionD,1547
27595,RegionD,1547
6102,RegionE,1548
23031,RegionE,1548
27182,RegionF,1548
12494,RegionE,1549
12898,RegionE,1549
23406,RegionE,1549
30881,RegionE,1549
2305,RegionE,1550
17897,RegionE,1550
20077,RegionE,1550
34480,RegionE,1550
36977,RegionF,1550
39158,RegionF,1550
43172,RegionE,1550
14732,RegionE,1551
20475,RegionF,1551
30811,RegionF,1551
45824,RegionF,1551
47814,RegionF,1551
257,RegionE,1552
385,RegionE,1552
3440,RegionE,1552
14940,RegionF,1552
19046,RegionE,1552
29133,RegionF,1552
30312,RegionF,1552
6595,RegionE,1553
18578,RegionF,1553
19128,RegionF,1553
25377,RegionF,1553
31274,RegionF,1553
46019,RegionD,1553
6230,RegionE,1554
33505,RegionE,1554
35606,RegionE,1554
15523,RegionE,1555
18996,RegionE,1555
20122,RegionE,1555
21427,RegionF,1555
21745,RegionE,1555
23294,RegionE,1555
24022,RegionE,1555
32015,RegionF,1555
39412,RegionF,1555
44103,RegionF,1555
1456,RegionF,1556
24623,RegionE,1556
27731,RegionF,1556
29618,RegionD,1556
38801,RegionD,1556
43155,RegionF,1556
44758,RegionD,1556
45740,RegionD,1556
46938,RegionD,1556
47210,RegionD,1556
48632,RegionD,1556
1144,RegionE,1557
4723,RegionE,1557
6875,RegionE,1557
8939,RegionF,1557
11415,RegionF,1557
11724,RegionF,1557
15831,RegionD,1557
32430,RegionD,1557
43001,RegionD,1557
317,RegionE,1558
445,RegionE,1558
15748,RegionE,1558
16641,RegionF,1558
42358,RegionF,1558
46643,RegionD,1558
46662,RegionD,1558
1482,RegionE,1559
16056,RegionE,1559
24833,RegionF,1559
28414,RegionF,1559
34818,RegionF,1559
37873,RegionF,1559
41107,RegionE,1559
49249,RegionF,1559
634,RegionE,1560
4312,RegionF,1560
6056,RegionF,1560
16711,RegionD,1560
25446,RegionE,1560
28416,RegionD,1560
32158,RegionD,1560
34713,RegionD,1560
45239,RegionD,1560
548,RegionE,1561
1326,RegionE,1561
10707,RegionE,1561
10894,RegionE,1561
11460,RegionE,1561
24940,RegionD,1561
28209,RegionE,1561
30825,RegionE,1561
35271,RegionF,1561
36794,RegionE,1561
43962,RegionD,1561
4376,RegionF,1562
5164,RegionF,1562
10718,RegionF,1562
13683,RegionD,1562
30997,RegionF,1562
38934,RegionD,1562
40515,RegionD,1562
41031,RegionD,1562
41708,RegionD,1562
2171,RegionF,1563
17652,RegionE,1563
37517,RegionE,1563
45508,RegionF,1563
17195,RegionF,1564
32927,RegionF,1564
33331,RegionF,1564
38291,RegionD,1564
5912,RegionE,1565
11682,RegionE,1565
16720,RegionE,1565
43630,RegionE,1565
44336,RegionF,1565
46386,RegionF,1565
3056,RegionF,1566
11951,RegionE,1566
24398,RegionF,1566
47253,RegionF,1566
3467,RegionE,1567
5239,RegionF,1567
7897,RegionF,1567
13890,RegionF,1567
21523,RegionF,1567
27502,RegionF,1567
37881,RegionF,1567
40082,RegionF,1567
544,RegionE,1568
6157,RegionE,1568
6195,RegionE,1568
7051,RegionF,1568
32222,RegionF,1568
36844,RegionF,1568
10219,RegionE,1569
14852,RegionE,1569
22527,RegionF,1569
23810,RegionD,1569
32478,RegionF,1569
35228,RegionD,1569
36236,RegionD,1569
4303,RegionE,1570
13073,RegionE,1570
16515,RegionF,1570
36901,RegionF,1570
39227,RegionF,1570
45518,RegionF,1570
1598,RegionE,1571
13790,RegionE,1571
14615,RegionE,1571
25440,RegionE,1571
39823,RegionE,1571
6650,RegionE,1572
9091,RegionE,1572
22444,RegionE,1572
46229,RegionF,1572
46972,RegionF,1572
3236,RegionE,1573
5693,RegionE,1573
6518,RegionE,1573
6647,RegionF,1573
9860,RegionF,1573
36213,RegionE,1573
40377,RegionF,1573
2678,RegionF,1574
8249,RegionF,1574
8938,RegionD,1574
12144,RegionD,1574
13962,RegionE,1574
20269,RegionF,1574
24412,RegionD,1574
26238,RegionF,1574
35064,RegionD,1574
41780,RegionD,1574
44572,RegionD,1574
45617,RegionD,1574
49474,RegionD,1574
2355,RegionE,1575
32763,RegionE,1575
35345,RegionE,1575
2294,RegionE,1576
5309,RegionF,1576
13669,RegionF,1576
44496,RegionF,1576
47186,RegionF,1576
4698,RegionE,1577
7784,RegionE,1577
20503,RegionE,1577
49066,RegionE,1577
3001,RegionE,1578
5220,RegionE,1578
12097,RegionE,1578
16398,RegionF,1578
17621,RegionF,1578
32783,RegionF,1578
37383,RegionE,1578
39567,RegionF,1578
43037,RegionD,1578
47706,RegionD,1578
8416,RegionF,1579
18191,RegionF,1579
19410,RegionD,1579
23780,RegionD,1579
30741,RegionF,1579
10809,RegionE,1580
16792,RegionF,1580
17942,RegionF,1580
31997,RegionF,1580
44392,RegionD,1580
8206,RegionE,1581
10879,RegionE,1581
19412,RegionE,1581
22115,RegionE,1581
30828,RegionF,1581
38581,RegionE,1581
38689,RegionF,1581
10925,RegionE,1582
20130,RegionF,1582
22110,RegionF,1582
33838,RegionF,1582
35321,RegionF,1582
38840,RegionF,1582
40986,RegionD,1582
41118,RegionD,1582
43035,RegionE,1582
48803,RegionD,1582
849,RegionE,1583
8932,RegionE,1583
22018,RegionE,1583
26554,RegionE,1583
37092,RegionF,1583
48682,RegionF,1583
938,RegionE,1584
11207,RegionE,1584
14241,RegionE,1584
15994,RegionE,1584
18913,RegionE,1584
19694,RegionE,1584
20052,RegionF,1584
32143,RegionF,1584
37796,RegionD,1584
10845,RegionE,1585
11366,RegionF,1585
14441,RegionE,1585
19195,RegionF,1585
21835,RegionF,1585
41719,RegionF,1585
44826,RegionD,1585
48169,RegionD,1585
3209,RegionE,1586
8028,RegionE,1586
12875,RegionE,1586
20090,RegionE,1586
23059,RegionE,1586
25210,RegionF,1586
25854,RegionE,1586
26323,RegionF,1586
36189,RegionF,1586
39781,RegionD,1586
16078,RegionE,1587
26676,RegionE,1587
31778,RegionF,1587
34756,RegionD,1587
43299,RegionD,1587
8946,RegionE,1588
22790,RegionE,1588
31182,RegionE,1588
33053,RegionF,1588
36987,RegionF,1588
49949,RegionD,1588
12958,RegionE,1589
46817,RegionE,1589
49529,RegionE,1589
10785,RegionE,1590
13457,RegionF,1590
29534,RegionF,1590
33304,RegionF,1590
34072,RegionF,1590
1584,RegionE,1591
1596,RegionE,1591
2982,RegionE,1591
5132,RegionE,1591
8595,RegionE,1591
9400,RegionE,1591
16539,RegionF,1591
18084,RegionF,1591
20479,RegionF,1591
5604,RegionE,1592
13482,RegionF,1592
26402,RegionF,1592
27079,RegionD,1592
38763,RegionD,1592
41088,RegionD,1592
4097,RegionE,1593
7352,RegionF,1593
11149,RegionD,1593
31528,RegionD,1593
37532,RegionE,1593
42227,RegionD,1593
48003,RegionD,1593
7417,RegionE,1594
11669,RegionE,1594
14016,RegionD,1594
15427,RegionD,1594
18799,RegionD,1594
30122,RegionD,1594
32642,RegionD,1594
38310,RegionD,1594
41700,RegionD,1594
46597,RegionD,1594
1462,RegionE,1595
3338,RegionF,1595
6480,RegionF,1595
21485,RegionE,1595
28246,RegionF,1595
30281,RegionD,1595
31431,RegionD,1595
37072,RegionF,1595
42972,RegionE,1595
2874,RegionE,1596
7721,RegionE,1596
9702,RegionF,1596
12593,RegionF,1596
12641,RegionF,1596
23175,RegionE,1596
30224,RegionD,1596
35447,RegionD,1596
42338,RegionD,1596
42967,RegionC,1596
3554,RegionE,1597
4207,RegionE,1597
7361,RegionE,1597
10953,RegionE,1597
19558,RegionE,1597
19868,RegionF,1597
20226,RegionE,1597
33843,RegionF,1597
40311,RegionD,1597
42650,RegionD,1597
48043,RegionD,1597
48626,RegionD,1597
4134,RegionE,1598
4489,RegionE,1598
5694,RegionE,1598
12219,RegionE,1598
17043,RegionF,1598
19779,RegionF,1598
26539,RegionF,1598
27236,RegionF,1598
39465,RegionD,1598
46166,RegionD,1598
46248,RegionD,1598
6079,RegionE,1599
11434,RegionF,1599
14421,RegionF,1599
17964,RegionD,1599
19784,RegionD,1599
21410,RegionD,1599
27939,RegionE,1599
30835,RegionD,1599
36810,RegionF,1599
38039,RegionD,1599
39132,RegionD,1599
39861,RegionC,1599
5082,RegionE,1600
8795,RegionE,1600
11541,RegionF,1600
12141,RegionF,1600
30090,RegionD,1600
35518,RegionD,1600
35648,RegionD,1600
36097,RegionD,1600
41583,RegionD,1600
25634,RegionE,1601
10132,RegionE,1602
36159,RegionF,1602
47802,RegionF,1602
48822,RegionF,1602
49425,RegionF,1602
21958,RegionE,1603
36868,RegionF,1603
4461,RegionE,1604
5375,RegionE,1604
11797,RegionE,1604
26339,RegionF,1604
28263,RegionE,1604
44311,RegionF,1604
855,RegionE,1605
31863,RegionE,1605
32171,RegionE,1605
35610,RegionF,1605
36495,RegionF,1605
40119,RegionF,1605
40818,RegionE,1605
7393,RegionE,1606
10605,RegionE,1606
15289,RegionF,1606
24515,RegionF,1606
30092,RegionF,1606
44797,RegionF,1606
1585,RegionF,1607
13874,RegionF,1607
32864,RegionF,1607
46261,RegionF,1607
49815,RegionF,1607
3603,RegionE,1608
8686,RegionE,1608
13284,RegionE,1608
21812,RegionE,1608
31810,RegionE,1608
36746,RegionE,1608
39498,RegionF,1608
40500,RegionF,1608
43550,RegionD,1608
46913,RegionF,1608
47747,RegionD,1608
1290,RegionF,1609
3064,RegionF,1609
22296,RegionD,1609
34665,RegionF,1609
37657,RegionD,1609
39450,RegionF,1609
42865,RegionD,1609
47404,RegionD,1609
10106,RegionE,1610
32138,RegionE,1610
32643,RegionF,1610
32909,RegionD,1610
35872,RegionD,1610
39453,RegionD,1610
44634,RegionF,1610
6076,RegionE,1611
11740,RegionE,1611
13125,RegionF,1611
14133,RegionF,1611
14525,RegionF,1611
21597,RegionD,1611
36956,RegionD,1611
46708,RegionD,1611
8302,RegionE,1612
24419,RegionE,1612
25154,RegionE,1612
28586,RegionF,1612
36235,RegionF,1612
36599,RegionE,1612
7239,RegionE,1613
11378,RegionE,1613
18306,RegionE,1613
30475,RegionF,1613
35455,RegionF,1613
36816,RegionF,1613
38041,RegionF,1613
40785,RegionD,1613
2492,RegionE,1614
3465,RegionE,1614
7230,RegionE,1614
8087,RegionE,1614
22060,RegionE,1614
23252,RegionF,1614
23969,RegionF,1614
41677,RegionF,1614
45807,RegionF,1614
1833,RegionF,1615
3770,RegionD,1615
3897,RegionE,1615
20045,RegionD,1615
27341,RegionE,1615
39875,RegionF,1615
46076,RegionD,1615
9421,RegionE,1616
12441,RegionF,1616
15344,RegionE,1616
17112,RegionE,1616
24357,RegionF,1616
29751,RegionD,1616
35157,RegionD,1616
1881,RegionE,1617
4441,RegionE,1617
4610,RegionE,1617
8685,RegionF,1617
9023,RegionF,1617
10393,RegionF,1617
10725,RegionD,1617
