Region,Hour,SOC_data_MWh,SOC_rebuilt_MWh,diff_MWh
RegionF,1010,526.6593,526.6595259569899,0.00022595698987970536
RegionF,1011,654.4674,654.4676599569899,0.00025995698990755045
RegionF,1012,796.3236,796.3238119569899,0.00021195698980136513
RegionF,1013,850.0,850.0002559569898,0.00025595698980396264
RegionF,1014,850.0,850.0002559569898,0.00025595698980396264
RegionF,1015,850.0,850.0002559569898,0.00025595698980396264
RegionF,1016,850.0,850.0002559569898,0.00025595698980396264
RegionF,1017,850.0,850.0002559569898,0.00025595698980396264
RegionF,1018,850.0,850.0002559569898,0.00025595698980396264
RegionF,1019,850.0,850.0002559569898,0.00025595698980396264
RegionF,1020,850.0,850.0002559569898,0.00025595698980396264
RegionF,1021,850.0,850.0002559569898,0.00025595698980396264
RegionF,1022,850.0,850.0002559569898,0.00025595698980396264
RegionF,1023,850.0,850.0002559569898,0.00025595698980396264
RegionF,1024,850.0,850.0002559569898,0.00025595698980396264
RegionF,1025,695.9534,695.9536968172049,0.0002968172049122586
RegionF,1026,547.3317,547.3319763870974,0.00027638709741495404
RegionF,1027,383.0875,383.08767531182855,0.00017531182857055683
RegionF,1028,226.2449,226.24509466666728,0.00019466666728362725
RegionF,1029,85.0,85.00014843010817,0.00014843010816889546
RegionF,1030,141.8093,141.80951843010817,0.0002184301081626927
RegionF,1031,193.1029,193.10306243010817,0.00016243010816197057
RegionF,1032,298.6249,298.6250184301082,0.00011843010815937305
RegionF,1033,409.9148,409.9149084301082,0.00010843010818462062
RegionF,1034,523.9629,523.9629464301082,4.6430108227468736e-05
RegionF,1035,650.3841,650.3841104301082,1.043010820467316e-05
RegionF,1036,789.8644,789.8645064301081,0.0001064301080759833
RegionF,1037,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1038,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1039,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1040,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1041,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1042,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1043,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1044,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1045,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1046,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1047,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1048,850.0,850.0000664301081,6.643010806328675e-05
RegionF,1049,693.6476,693.6477008387102,0.00010083871018196078
RegionF,1050,528.5695,528.5695287956994,2.879569944980176e-05
RegionF,1051,387.634,387.63415245161343,0.00015245161341681523
RegionF,1052,230.2267,230.22684062365644,0.00014062365644917918
RegionF,1053,85.0,85.00017395698978,0.00017395698978361906
RegionF,1054,138.4144,138.41454595698977,0.00014595698976904714
RegionF,1055,189.1657,189.16589795698977,0.0001979569897798683
RegionF,1056,291.7962,291.79631995698975,0.0001199569897494257
RegionF,1057,402.9016,402.90178195698974,0.000181956989763421
RegionF,1058,521.6704,521.6704999569897,9.995698974307743e-05
RegionF,1059,647.9411,647.9411699569897,6.995698970513331e-05
RegionF,1060,790.2736,790.2736199569897,1.9956989717684337e-05
RegionF,1061,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1062,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1063,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1064,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1065,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1066,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1067,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1068,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1069,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1070,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1071,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1072,850.0,849.9999979569897,-2.0430103404578404e-06
RegionF,1073,690.4063,690.4063420430111,4.204301114896225e-05
RegionF,1074,538.2803,538.2803205376348,2.053763478215842e-05
RegionF,1075,389.7805,389.78053559139823,3.5591398216183734e-05
RegionF,1076,236.8376,236.83752483871007,-7.516128994211613e-05
RegionF,1077,85.0,84.99999795698963,-2.0430103688795498e-06
RegionF,1078,135.0364,135.03638595698965,-1.4043010338582462e-05
RegionF,1079,183.7999,183.79991995698964,1.995698963241921e-05
RegionF,1080,291.8072,291.80723595698964,3.59569896204448e-05
RegionF,1081,403.9042,403.90420995698963,9.956989629245072e-06
RegionF,1082,519.9921,519.9921419569896,4.195698954845284e-05
RegionF,1083,647.8725,647.8725619569896,6.195698961164453e-05
RegionF,1084,787.2083,787.2082919569896,-8.043010438996134e-06
RegionF,1085,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1086,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1087,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1088,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1089,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1090,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1091,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1092,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1093,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1094,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1095,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1096,850.0,850.0000099569895,9.956989515558234e-06
RegionF,1097,690.9927,690.9926981290325,-1.8709674804995302e-06
RegionF,1098,562.749,562.749042215054,4.221505400892056e-05
RegionF,1099,408.3894,408.3893647956992,-3.5204300843361125e-05
RegionF,1100,259.2319,259.2318379139788,-6.208602121660078e-05
RegionF,1101,107.4611,107.46108522580673,-1.477419327500229e-05
RegionF,1102,160.6135,160.6134792258067,-2.07741932740646e-05
RegionF,1103,207.3518,207.3517832258067,-1.677419328416363e-05
RegionF,1104,316.6303,316.63035522580674,5.522580676142752e-05
RegionF,1105,425.9919,425.99192922580676,2.922580677022779e-05
RegionF,1106,542.6986,542.6985692258068,-3.077419330566045e-05
RegionF,1107,671.5011,671.5011292258067,2.922580677022779e-05
RegionF,1108,811.9414,811.9414532258068,5.3225806709633616e-05
RegionF,1109,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1110,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1111,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1112,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1113,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1114,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1115,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1116,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1117,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1118,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1119,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1120,850.0,849.9999852258068,-1.4774193232369726e-05
RegionF,1121,687.1387,687.1386949032261,-5.09677386162366e-06
RegionF,1122,545.4552,545.4551465161294,-5.348387060166715e-05
RegionF,1123,393.7767,393.77665189247347,-4.81075265383879e-05
RegionF,1124,238.1358,238.1357916774197,-8.322580299591209e-06
RegionF,1125,102.6012,102.60116802150571,-3.197849429170674e-05
RegionF,1126,154.9126,154.9125440215057,-5.597849428795598e-05
RegionF,1127,207.0419,207.04184202150572,-5.797849428290647e-05
RegionF,1128,313.122,313.1219700215057,-2.9978494296756253e-05
RegionF,1129,426.0806,426.0806420215057,4.202150569199148e-05
RegionF,1130,545.4859,545.4859280215057,2.802150572733808e-05
RegionF,1131,670.0186,670.0185380215057,-6.197849427280744e-05
RegionF,1132,809.0416,809.0416240215056,2.4021505623750272e-05
RegionF,1133,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1134,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1135,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1136,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1137,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1138,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1139,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1140,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1141,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1142,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1143,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1144,850.0,849.9999620215057,-3.7978494333401613e-05
RegionF,1145,700.0248,700.0246932043013,-0.0001067956986844365
RegionF,1146,543.913,543.9128652473121,-0.00013475268792717543
RegionF,1147,412.3707,412.370607182796,-9.281720400622362e-05
RegionF,1148,268.3205,268.3203921290326,-0.00010787096738340551
RegionF,1149,110.7359,110.73576847311864,-0.0001315268813613102
RegionF,1150,162.9444,162.94430847311864,-9.15268813628245e-05
RegionF,1151,216.1481,216.14802647311865,-7.352688135142671e-05
RegionF,1152,321.955,321.95489647311865,-0.00010352688133252741
RegionF,1153,432.5707,432.57052447311867,-0.00017552688132127514
RegionF,1154,548.4602,548.4600224731187,-0.00017752688131622563
RegionF,1155,677.0577,677.0574744731186,-0.00022552688130872411
RegionF,1156,818.8905,818.8902204731187,-0.00027952688128607406
RegionF,1157,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1158,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1159,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1160,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1161,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1162,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1163,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1164,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1165,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1166,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1167,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1168,850.0,849.9997084731186,-0.0002915268813694638
RegionF,1169,684.8922,684.8919665376347,-0.00023346236525867425
RegionF,1170,523.4981,523.4978805161294,-0.0002194838706373048
RegionF,1171,360.9086,360.90831062365623,-0.0002893763437441521
RegionF,1172,201.7287,201.72841815053798,-0.00028184946202713945
RegionF,1173,85.0,84.99970847311863,-0.0002915268813694638
RegionF,1174,138.8159,138.81555447311862,-0.00034552688137523546
RegionF,1175,192.4727,192.47235247311863,-0.00034752688137018595
RegionF,1176,300.6247,300.6243344731186,-0.00036552688141000544
RegionF,1177,412.6538,412.6534404731186,-0.00035952688136831057
RegionF,1178,529.0452,529.0448044731186,-0.00039552688144794956
RegionF,1179,655.7393,655.7389444731186,-0.0003555268813215662
RegionF,1180,797.5049,797.5044804731186,-0.0004195268813873554
RegionF,1181,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1182,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1183,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1184,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1185,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1186,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1187,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1188,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1189,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1190,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1191,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1192,850.0,849.9996264731186,-0.0003735268813898074
RegionF,1193,699.8601,699.8597340000003,-0.000365999999644373
RegionF,1194,563.6193,563.6188737849466,-0.0004262150533804743
RegionF,1195,421.7134,421.7130673333337,-0.0003326666662815114
RegionF,1196,264.5344,264.5340350752692,-0.00036492473083171717
RegionF,1197,108.3119,108.3115619569896,-0.00033804301038742324
RegionF,1198,163.2026,163.2022979569896,-0.0003020430103788385
RegionF,1199,215.5634,215.5631179569896,-0.00028204301040091195
RegionF,1200,321.9227,321.9223319569896,-0.0003680430104395782
RegionF,1201,432.7685,432.7681659569896,-0.0003340430104117331
RegionF,1202,549.1228,549.1224939569896,-0.0003060430103687395
RegionF,1203,677.6229,677.6225619569896,-0.0003380430104016341
RegionF,1204,818.6083,818.6078979569895,-0.0004020430104674233
RegionF,1205,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1206,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1207,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1208,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1209,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1210,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1211,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1212,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1213,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1214,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1215,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1216,850.0,849.9996679569895,-0.0003320430105304695
RegionF,1217,701.6454,701.6450443010755,-0.000355698924522585
RegionF,1218,560.0389,560.0385926881722,-0.0003073118277825415
RegionF,1219,420.8017,420.80138838709695,-0.0003116129030331649
RegionF,1220,291.2563,291.25590451612925,-0.0003954838707613817
RegionF,1221,135.3236,135.32321634408623,-0.00038365591376532393
RegionF,1222,186.0348,186.03433634408623,-0.0004636559137622953
RegionF,1223,233.8029,233.80250434408623,-0.00039565591376344855
RegionF,1224,335.7802,335.7798143440862,-0.0003856559137602744
RegionF,1225,448.0292,448.0287863440862,-0.00041365591380326805
RegionF,1226,564.9046,564.9042503440862,-0.00034965591373747884
RegionF,1227,692.6213,692.6209223440862,-0.0003776559137804725
RegionF,1228,833.2968,833.2965283440863,-0.00027165591370703623
RegionF,1229,850.0,849.9996703440862,-0.000329655913787974
RegionF,1230,850.0,849.9996703440862,-0.000329655913787974
RegionF,1231,850.0,849.9996703440862,-0.000329655913787974
RegionF,1232,850.0,849.9996703440862,-0.000329655913787974
RegionF,1233,850.0,849.9996703440862,-0.000329655913787974
RegionF,1234,850.0,849.9996703440862,-0.000329655913787974
RegionF,1235,850.0,849.9996703440862,-0.000329655913787974
RegionF,1236,850.0,849.9996703440862,-0.000329655913787974
RegionF,1237,850.0,849.9996703440862,-0.000329655913787974
RegionF,1238,850.0,849.9996703440862,-0.000329655913787974
RegionF,1239,850.0,849.9996703440862,-0.000329655913787974
RegionF,1240,850.0,849.9996703440862,-0.000329655913787974
RegionF,1241,687.5537,687.5534337849465,-0.00026621505355706176
RegionF,1242,539.8306,539.8303155053766,-0.00028449462342905463
RegionF,1243,417.2213,417.2209606666669,-0.00033933333310187663
RegionF,1244,268.8689,268.868595075269,-0.0003049247309832026
RegionF,1245,117.672,117.67171335483891,-0.00028664516108278804
RegionF,1246,167.8056,167.8052973548389,-0.00030264516109923534
RegionF,1247,216.3907,216.3904193548389,-0.0002806451610979366
RegionF,1248,324.5734,324.5731393548389,-0.00026064516112001
RegionF,1249,436.393,436.39271935483885,-0.0002806451611263583
RegionF,1250,552.361,552.3607073548388,-0.0002926451611529046
RegionF,1251,677.9678,677.9674553548389,-0.0003446451611353041
RegionF,1252,816.7702,816.7699233548389,-0.00027664516119330074
RegionF,1253,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1254,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1255,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1256,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1257,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1258,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1259,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1260,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1261,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1262,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1263,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1264,850.0,849.9996753548388,-0.0003246451611857992
RegionF,1265,713.9583,713.958062451613,-0.00023754838696277147
RegionF,1266,555.5745,555.5741914838711,-0.0003085161288254312
RegionF,1267,405.0157,405.01537427957004,-0.00032572042994161166
RegionF,1268,252.7337,252.73333126881735,-0.0003687311826467976
RegionF,1269,103.4844,103.48408395698942,-0.0003160430105708656
RegionF,1270,158.2216,158.22122395698943,-0.0003760430105614887
RegionF,1271,207.4295,207.42918995698943,-0.0003100430105575924
RegionF,1272,317.294,317.2936639569894,-0.00033604301057721386
RegionF,1273,427.5511,427.5507759569894,-0.00032404301060751095
RegionF,1274,545.6729,545.6725859569895,-0.0003140430105759151
RegionF,1275,671.653,671.6526079569894,-0.0003920430106063577
RegionF,1276,814.7847,814.7843399569895,-0.0003600430105734631
RegionF,1277,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1278,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1279,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1280,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1281,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1282,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1283,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1284,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1285,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1286,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1287,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1288,850.0,849.9996539569895,-0.00034604301049512287
RegionF,1289,686.1373,686.1369657849465,-0.0003342150534990651
RegionF,1290,541.1997,541.1993313763444,-0.00036862365561773913
RegionF,1291,392.9488,392.9483636344089,-0.00043636559109927475
RegionF,1292,239.2067,239.20621309677452,-0.00048690322549305165
RegionF,1293,95.7946,95.79406255914012,-0.0005374408598868285
RegionF,1294,149.9978,149.99737655914012,-0.0004234408598904338
RegionF,1295,196.1939,196.19339455914013,-0.0005054408598823557
RegionF,1296,301.9643,301.96379255914013,-0.0005074408598488844
RegionF,1297,411.4689,411.4684345591401,-0.0004654408598980808
RegionF,1298,533.2279,533.2273865591401,-0.0005134408598905793
RegionF,1299,663.6888,663.6882945591401,-0.0005054408599107774
RegionF,1300,805.9307,805.9302225591401,-0.00047744085986778373
RegionF,1301,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1302,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1303,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1304,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1305,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1306,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1307,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1308,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1309,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1310,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1311,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1312,850.0,849.9994905591401,-0.0005094408599006783
RegionF,1313,699.0498,699.0492755053767,-0.0005244946232778602
RegionF,1314,529.1386,529.1382002365596,-0.0003997634404413475
RegionF,1315,370.7916,370.791103462366,-0.0004965376340351213
RegionF,1316,223.671,223.67045830107566,-0.0005416989243371972
RegionF,1317,85.0,84.99949055914018,-0.0005094408598154132
RegionF,1318,138.0975,138.0969885591402,-0.0005114408598103637
RegionF,1319,189.3407,189.34024255914017,-0.00045744085983301375
RegionF,1320,295.922,295.92157855914013,-0.0004214408598954833
RegionF,1321,407.5763,407.5759065591401,-0.0003934408599093331
RegionF,1322,532.6497,532.6492985591401,-0.00040144085994597845
RegionF,1323,657.9157,657.9152025591401,-0.0004974408599309754
RegionF,1324,798.6292,798.6287845591401,-0.00041544085991063184
RegionF,1325,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1326,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1327,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1328,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1329,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1330,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1331,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1332,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1333,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1334,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1335,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1336,850.0,849.9995025591401,-0.0004974408599309754
RegionF,1337,685.8804,685.879932666667,-0.0004673333330629248
RegionF,1338,552.9386,552.9381047096776,-0.0004952903223056637
RegionF,1339,404.9551,404.9546638494626,-0.00043615053743906174
RegionF,1340,261.662,261.6615455698927,-0.0004544301072542112
RegionF,1341,102.8601,102.85961008602177,-0.0004899139782281736
RegionF,1342,157.2662,157.26568208602177,-0.0005179139782285347
RegionF,1343,207.9715,207.97097408602178,-0.0005259139782083366
RegionF,1344,311.2112,311.2107040860218,-0.0004959139782272359
RegionF,1345,422.1381,422.1376600860218,-0.0004399139781980921
RegionF,1346,537.7198,537.7193080860218,-0.0004919139781804915
RegionF,1347,668.9833,668.9828820860218,-0.0004179139781399499
RegionF,1348,810.9637,810.9632080860218,-0.0004919139781804915
RegionF,1349,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1350,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1351,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1352,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1353,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1354,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1355,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1356,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1357,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1358,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1359,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1360,850.0,849.9995280860219,-0.00047191397811729985
RegionF,1361,695.7821,695.7816786236563,-0.00042137634375194466
RegionF,1362,545.7741,545.7736141075272,-0.0004858924727386693
RegionF,1363,401.0378,401.03737754838744,-0.0004224516125646005
RegionF,1364,262.137,262.1365173333337,-0.00048266666630070176
RegionF,1365,127.5936,127.59307647311866,-0.0005235268813379435
RegionF,1366,179.9458,179.94534247311864,-0.00045752688134825803
RegionF,1367,228.4907,228.49023247311865,-0.00046752688135143217
RegionF,1368,334.001,334.00053247311865,-0.00046752688132301046
RegionF,1369,446.6675,446.66705247311864,-0.0004475268813735056
RegionF,1370,565.7752,565.7748284731186,-0.0003715268813948569
RegionF,1371,697.0595,697.0590824731187,-0.00041752688127871807
RegionF,1372,836.5398,836.5394784731186,-0.00032152688140740793
RegionF,1373,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1374,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1375,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1376,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1377,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1378,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1379,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1380,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1381,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1382,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1383,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1384,850.0,849.9996204731186,-0.00037952688137465884
RegionF,1385,705.3479,705.3474699354842,-0.00043006451574001403
RegionF,1386,571.5845,571.5841366021509,-0.0003633978491279777
RegionF,1387,432.0798,432.07951294623695,-0.0002870537630315084
RegionF,1388,283.1446,283.14424412903264,-0.0003558709673825433
RegionF,1389,130.2667,130.26639466666705,-0.000305333332931923
RegionF,1390,181.9287,181.92841866666706,-0.00028133333293567375
RegionF,1391,234.1529,234.15256266666705,-0.0003373333329363959
RegionF,1392,342.1851,342.18478866666703,-0.00031133333294519616
RegionF,1393,454.3441,454.343708666667,-0.00039133333302743267
RegionF,1394,568.8865,568.886186666667,-0.00031333333299699007
RegionF,1395,698.9594,698.959062666667,-0.0003373333329363959
RegionF,1396,842.3424,842.3420566666671,-0.00034333333292124735
RegionF,1397,850.0,849.999578666667,-0.00042133333295168995
RegionF,1398,850.0,849.999578666667,-0.00042133333295168995
RegionF,1399,850.0,849.999578666667,-0.00042133333295168995
RegionF,1400,850.0,849.999578666667,-0.00042133333295168995
RegionF,1401,850.0,849.999578666667,-0.00042133333295168995
RegionF,1402,850.0,849.999578666667,-0.00042133333295168995
RegionF,1403,850.0,849.999578666667,-0.00042133333295168995
RegionF,1404,850.0,849.999578666667,-0.00042133333295168995
RegionF,1405,850.0,849.999578666667,-0.00042133333295168995
RegionF,1406,850.0,849.999578666667,-0.00042133333295168995
RegionF,1407,850.0,849.999578666667,-0.00042133333295168995
RegionF,1408,850.0,849.999578666667,-0.00042133333295168995
RegionF,1409,688.0149,688.0145249032262,-0.00037509677383695816
RegionF,1410,518.6429,518.6425894193552,-0.0003105806448502335
RegionF,1411,344.4829,344.48258941935524,-0.0003105806447365467
RegionF,1412,205.3417,205.34140662365633,-0.00029337634367720966
RegionF,1413,85.0,84.99968619354881,-0.0003138064511887251
RegionF,1414,135.9239,135.9235281935488,-0.00037180645119860856
RegionF,1415,185.9977,185.9974221935488,-0.00027780645120856207
RegionF,1416,294.3484,294.34812019354877,-0.00027980645126035597
RegionF,1417,403.9401,403.93980619354875,-0.00029380645122500937
RegionF,1418,523.9923,523.9920001935487,-0.00029980645126670424
RegionF,1419,650.9948,650.9945541935488,-0.0002458064512893543
RegionF,1420,793.8577,793.8574461935488,-0.00025380645126915624
RegionF,1421,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1422,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1423,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1424,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1425,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1426,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1427,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1428,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1429,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1430,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1431,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1432,850.0,849.9997921935487,-0.00020780645127160824
RegionF,1433,687.3166,687.3163513333336,-0.0002486666663799042
RegionF,1434,541.1018,541.1015126236562,-0.00028737634386288846
RegionF,1435,400.2534,400.25312552688195,-0.00027447311805417485
RegionF,1436,248.2778,248.2775341290325,-0.00026587096752450634
RegionF,1437,93.6088,93.60850187096798,-0.00029812903201786867
RegionF,1438,149.6462,149.645849870968,-0.0003501290320002681
RegionF,1439,199.3504,199.350041870968,-0.0003581290320084918
RegionF,1440,306.7222,306.721823870968,-0.00037612903196304615
RegionF,1441,418.1065,418.10618387096804,-0.0003161290319440013
RegionF,1442,538.3615,538.361135870968,-0.0003641290319364998
RegionF,1443,665.6503,665.649919870968,-0.00038012903200979054
RegionF,1444,804.3299,804.329623870968,-0.0002761290319313048
RegionF,1445,850.0,849.999711870968,-0.00028812903201469453
RegionF,1446,850.0,849.999711870968,-0.00028812903201469453
RegionF,1447,850.0,849.999711870968,-0.00028812903201469453
RegionF,1448,850.0,849.999711870968,-0.00028812903201469453
RegionF,1449,850.0,849.999711870968,-0.00028812903201469453
RegionF,1450,850.0,849.999711870968,-0.00028812903201469453
RegionF,1451,850.0,849.999711870968,-0.00028812903201469453
RegionF,1452,850.0,849.999711870968,-0.00028812903201469453
