TaskID,Region,Hour,GPU_Demand
35517,RegionC,330,1
35517,RegionC,331,1
35517,RegionC,332,1
35517,RegionC,333,1
35517,RegionC,334,1
35518,RegionF,1600,75
35518,RegionF,1601,75
35518,RegionF,1602,75
35518,RegionF,1603,75
35518,RegionF,1604,75
35518,RegionF,1605,75
35519,RegionF,2108,85
35519,RegionF,2109,85
35519,RegionF,2110,85
35519,RegionF,2111,85
35519,RegionF,2112,85
35519,RegionF,2113,85
35520,RegionA,1833,18
35520,RegionA,1834,18
35521,RegionD,1081,48
35521,RegionD,1082,48
35521,RegionD,1083,48
35521,RegionD,1084,48
35521,RegionD,1085,48
35521,RegionD,1086,48
35522,RegionC,1835,17
35522,RegionC,1836,17
35522,RegionC,1837,17
35522,RegionC,1838,17
35522,RegionC,1839,17
35522,RegionC,1840,17
35523,RegionE,1789,66
35523,RegionE,1790,66
35523,RegionE,1791,66
35523,RegionE,1792,66
35523,RegionE,1793,66
35523,RegionE,1794,66
35523,RegionE,1795,66
35524,RegionF,1844,37
35524,RegionF,1845,37
35524,RegionF,1846,37
35524,RegionF,1847,37
35524,RegionF,1848,37
35524,RegionF,1849,37
35525,RegionD,537,3
35525,RegionD,538,3
35525,RegionD,539,3
35526,RegionA,1873,1
35526,RegionA,1874,1
35527,RegionA,2178,1
35527,RegionA,2179,1
35527,RegionA,2180,1
35527,RegionA,2181,1
35527,RegionA,2182,1
35528,RegionB,397,5
35529,RegionC,1037,4
35529,RegionC,1038,4
35529,RegionC,1039,4
35529,RegionC,1040,4
35529,RegionC,1041,4
35530,RegionD,469,16
35530,RegionD,470,16
35530,RegionD,471,16
35531,RegionF,2246,16
35531,RegionF,2247,16
35531,RegionF,2248,16
35532,RegionF,1613,3
35533,RegionC,2040,61
35533,RegionC,2041,61
35533,RegionC,2042,61
35533,RegionC,2043,61
35534,RegionD,336,22
35534,RegionD,337,22
35534,RegionD,338,22
35535,RegionD,1912,97
35535,RegionD,1913,97
35535,RegionD,1914,97
35535,RegionD,1915,97
35535,RegionD,1916,97
35536,RegionE,232,28
35536,RegionE,233,28
35537,RegionE,466,18
35537,RegionE,467,18
35537,RegionE,468,18
35537,RegionE,469,18
35538,RegionF,935,11
35538,RegionF,936,11
35538,RegionF,937,11
35538,RegionF,938,11
35538,RegionF,939,11
35538,RegionF,940,11
35539,RegionA,2340,114
35539,RegionA,2341,114
35540,RegionD,1893,26
35540,RegionD,1894,26
35540,RegionD,1895,26
35540,RegionD,1896,26
35540,RegionD,1897,26
35541,RegionB,85,13
35541,RegionB,86,13
35541,RegionB,87,13
35541,RegionB,88,13
35542,RegionC,1113,7
35542,RegionC,1114,7
35543,RegionC,2366,1
35544,RegionC,2387,7
35544,RegionC,2388,7
35544,RegionC,2389,7
35544,RegionC,2390,7
35545,RegionF,2388,31
35545,RegionF,2389,31
35546,RegionA,2188,19
35546,RegionA,2189,19
35547,RegionD,1304,87
35547,RegionD,1305,87
35547,RegionD,1306,87
35548,RegionD,497,107
35548,RegionD,498,107
35549,RegionB,1970,2
35549,RegionB,1971,2
35550,RegionD,690,8
35550,RegionD,691,8
35550,RegionD,692,8
35550,RegionD,693,8
35550,RegionD,694,8
35550,RegionD,695,8
35550,RegionD,696,8
35551,RegionE,327,21
35552,RegionA,536,11
35552,RegionA,537,11
35552,RegionA,538,11
35553,RegionA,1818,4
35553,RegionA,1819,4
35553,RegionA,1820,4
35553,RegionA,1821,4
35553,RegionA,1822,4
35554,RegionB,116,19
35554,RegionB,117,19
35555,RegionC,1465,7
35555,RegionC,1466,7
35555,RegionC,1467,7
35555,RegionC,1468,7
35556,RegionB,687,1
35556,RegionB,688,1
35557,RegionC,2145,1
35557,RegionC,2146,1
35557,RegionC,2147,1
35558,RegionF,1347,47
35558,RegionF,1348,47
35558,RegionF,1349,47
35558,RegionF,1350,47
35558,RegionF,1351,47
35559,RegionB,2317,34
35559,RegionB,2318,34
35560,RegionD,895,19
35560,RegionD,896,19
35560,RegionD,897,19
35561,RegionD,1884,59
35561,RegionD,1885,59
35561,RegionD,1886,59
35561,RegionD,1887,59
35561,RegionD,1888,59
35561,RegionD,1889,59
35562,RegionB,2292,3
35562,RegionB,2293,3
35562,RegionB,2294,3
35562,RegionB,2295,3
35563,RegionC,202,1
35564,RegionF,966,44
35564,RegionF,967,44
35565,RegionA,1855,6
35565,RegionA,1856,6
35565,RegionA,1857,6
35565,RegionA,1858,6
35565,RegionA,1859,6
35565,RegionA,1860,6
35566,RegionD,1130,84
35566,RegionD,1131,84
35566,RegionD,1132,84
35566,RegionD,1133,84
35566,RegionD,1134,84
35566,RegionD,1135,84
35566,RegionD,1136,84
35567,RegionA,357,7
35567,RegionA,358,7
35567,RegionA,359,7
35567,RegionA,360,7
35568,RegionD,2320,49
35568,RegionD,2321,49
35568,RegionD,2322,49
35568,RegionD,2323,49
35569,RegionB,151,7
35570,RegionC,1275,7
35570,RegionC,1276,7
35570,RegionC,1277,7
35570,RegionC,1278,7
35570,RegionC,1279,7
35570,RegionC,1280,7
35571,RegionF,2385,111
35571,RegionF,2386,111
35571,RegionF,2387,111
35572,RegionA,1045,6
35572,RegionA,1046,6
35572,RegionA,1047,6
35573,RegionB,149,16
35574,RegionB,617,7
35574,RegionB,618,7
35574,RegionB,619,7
35574,RegionB,620,7
35574,RegionB,621,7
35575,RegionE,1469,101
35575,RegionE,1470,101
35575,RegionE,1471,101
35575,RegionE,1472,101
35575,RegionE,1473,101
35576,RegionD,2332,6
35577,RegionF,1874,75
35577,RegionF,1875,75
35578,RegionF,1639,2
35578,RegionF,1640,2
35578,RegionF,1641,2
35578,RegionF,1642,2
35578,RegionF,1643,2
35578,RegionF,1644,2
35579,RegionA,410,3
35580,RegionD,1371,72
35580,RegionD,1372,72
35581,RegionB,2097,7
35581,RegionB,2098,7
35581,RegionB,2099,7
35582,RegionB,32,7
35583,RegionF,1781,48
35583,RegionF,1782,48
35583,RegionF,1783,48
35583,RegionF,1784,48
35584,RegionF,1811,10
35584,RegionF,1812,10
35584,RegionF,1813,10
35584,RegionF,1814,10
35585,RegionA,1099,5
35585,RegionA,1100,5
35585,RegionA,1101,5
35586,RegionD,529,34
35586,RegionD,530,34
35586,RegionD,531,34
35587,RegionD,2368,73
35587,RegionD,2369,73
35587,RegionD,2370,73
35587,RegionD,2371,73
35588,RegionC,1838,6
35588,RegionC,1839,6
35588,RegionC,1840,6
35588,RegionC,1841,6
35588,RegionC,1842,6
35589,RegionE,75,31
35589,RegionE,76,31
35589,RegionE,77,31
35589,RegionE,78,31
35589,RegionE,79,31
35589,RegionE,80,31
35590,RegionC,1319,7
35590,RegionC,1320,7
35590,RegionC,1321,7
35590,RegionC,1322,7
35590,RegionC,1323,7
35591,RegionF,188,23
35591,RegionF,189,23
35591,RegionF,190,23
35591,RegionF,191,23
35591,RegionF,192,23
35592,RegionA,1109,7
35592,RegionA,1110,7
35592,RegionA,1111,7
35592,RegionA,1112,7
35592,RegionA,1113,7
35593,RegionA,2163,4
35593,RegionA,2164,4
35593,RegionA,2165,4
35593,RegionA,2166,4
35594,RegionB,910,5
35594,RegionB,911,5
35594,RegionB,912,5
35595,RegionD,2328,13
35595,RegionD,2329,13
35595,RegionD,2330,13
35595,RegionD,2331,13
35595,RegionD,2332,13
35596,RegionE,1146,41
35597,RegionF,2059,52
35597,RegionF,2060,52
35598,RegionA,1631,21
35599,RegionD,322,31
35600,RegionD,1714,74
35600,RegionD,1715,74
35600,RegionD,1716,74
35600,RegionD,1717,74
35600,RegionD,1718,74
35600,RegionD,1719,74
35600,RegionD,1720,74
35601,RegionC,2123,19
35601,RegionC,2124,19
35601,RegionC,2125,19
35602,RegionE,1156,23
35603,RegionC,719,5
35603,RegionC,720,5
35604,RegionE,608,3
35604,RegionE,609,3
35604,RegionE,610,3
35605,RegionA,1153,1
35605,RegionA,1154,1
35606,RegionD,1554,53
35606,RegionD,1555,53
35606,RegionD,1556,53
35606,RegionD,1557,53
35607,RegionB,1434,1
35607,RegionB,1435,1
35607,RegionB,1436,1
35607,RegionB,1437,1
35607,RegionB,1438,1
35607,RegionB,1439,1
35608,RegionE,836,94
35608,RegionE,837,94
35608,RegionE,838,94
35609,RegionD,173,10
35609,RegionD,174,10
35609,RegionD,175,10
35610,RegionF,1605,124
35610,RegionF,1606,124
35610,RegionF,1607,124
35610,RegionF,1608,124
35611,RegionA,1899,6
35611,RegionA,1900,6
35611,RegionA,1901,6
35611,RegionA,1902,6
35611,RegionA,1903,6
35611,RegionA,1904,6
35612,RegionA,924,1
35612,RegionA,925,1
35613,RegionB,570,10
35614,RegionC,1107,15
35614,RegionC,1108,15
35614,RegionC,1109,15
35614,RegionC,1110,15
35614,RegionC,1111,15
35614,RegionC,1112,15
35615,RegionE,859,127
35615,RegionE,860,127
35615,RegionE,861,127
35615,RegionE,862,127
35616,RegionE,365,17
35616,RegionE,366,17
35617,RegionE,1006,5
35618,RegionB,2186,42
35618,RegionB,2187,42
35618,RegionB,2188,42
35618,RegionB,2189,42
35618,RegionB,2190,42
35619,RegionB,236,12
35619,RegionB,237,12
35619,RegionB,238,12
35620,RegionD,1312,46
35620,RegionD,1313,46
35620,RegionD,1314,46
35620,RegionD,1315,46
35620,RegionD,1316,46
35621,RegionC,420,22
35622,RegionD,662,11
35622,RegionD,663,11
35622,RegionD,664,11
35623,RegionF,2076,46
35623,RegionF,2077,46
35624,RegionA,2037,21
35624,RegionA,2038,21
35624,RegionA,2039,21
35624,RegionA,2040,21
35624,RegionA,2041,21
35625,RegionD,1530,44
35625,RegionD,1531,44
35625,RegionD,1532,44
35626,RegionB,2063,8
35626,RegionB,2064,8
35627,RegionC,183,18
35627,RegionC,184,18
35627,RegionC,185,18
35627,RegionC,186,18
35627,RegionC,187,18
35628,RegionE,215,49
35628,RegionE,216,49
35628,RegionE,217,49
35628,RegionE,218,49
35629,RegionF,1763,59
35629,RegionF,1764,59
35629,RegionF,1765,59
35629,RegionF,1766,59
35629,RegionF,1767,59
35629,RegionF,1768,59
35629,RegionF,1769,59
35630,RegionF,1686,6
35630,RegionF,1687,6
35630,RegionF,1688,6
35630,RegionF,1689,6
35630,RegionF,1690,6
35631,RegionA,1093,6
35631,RegionA,1094,6
35632,RegionB,2348,12
35632,RegionB,2349,12
35632,RegionB,2350,12
35632,RegionB,2351,12
35633,RegionD,1145,117
35633,RegionD,1146,117
35634,RegionE,1002,43
35634,RegionE,1003,43
35634,RegionE,1004,43
35634,RegionE,1005,43
35635,RegionE,1443,97
35635,RegionE,1444,97
35635,RegionE,1445,97
35635,RegionE,1446,97
35636,RegionE,180,13
35636,RegionE,181,13
35636,RegionE,182,13
35636,RegionE,183,13
35637,RegionF,1780,1
35637,RegionF,1781,1
35638,RegionA,2060,6
35638,RegionA,2061,6
35638,RegionA,2062,6
35638,RegionA,2063,6
35639,RegionB,2268,12
35639,RegionB,2269,12
35639,RegionB,2270,12
35640,RegionC,1861,21
35640,RegionC,1862,21
35640,RegionC,1863,21
35640,RegionC,1864,21
35640,RegionC,1865,21
35640,RegionC,1866,21
35640,RegionC,1867,21
35641,RegionD,2157,18
35642,RegionE,1363,60
35642,RegionE,1364,60
35642,RegionE,1365,60
35643,RegionC,561,1
35643,RegionC,562,1
35643,RegionC,563,1
35643,RegionC,564,1
35644,RegionA,1845,16
35644,RegionA,1846,16
35644,RegionA,1847,16
35645,RegionB,882,4
35645,RegionB,883,4
35646,RegionD,856,73
35646,RegionD,857,73
35646,RegionD,858,73
35647,RegionB,929,7
35648,RegionE,1600,48
35648,RegionE,1601,48
35648,RegionE,1602,48
35648,RegionE,1603,48
35649,RegionC,2337,6
35649,RegionC,2338,6
35650,RegionF,854,46
35650,RegionF,855,46
35650,RegionF,856,46
35650,RegionF,857,46
35650,RegionF,858,46
35651,RegionA,1548,5
35651,RegionA,1549,5
35651,RegionA,1550,5
35651,RegionA,1551,5
35651,RegionA,1552,5
35652,RegionD,88,115
35652,RegionD,89,115
35652,RegionD,90,115
35652,RegionD,91,115
35652,RegionD,92,115
35652,RegionD,93,115
35653,RegionB,2219,2
35653,RegionB,2220,2
35653,RegionB,2221,2
35653,RegionB,2222,2
35654,RegionE,1626,72
35654,RegionE,1627,72
35654,RegionE,1628,72
35654,RegionE,1629,72
35655,RegionC,1520,6
35656,RegionF,1795,22
35656,RegionF,1796,22
35656,RegionF,1797,22
35656,RegionF,1798,22
35657,RegionA,1168,27
35657,RegionA,1169,27
35657,RegionA,1170,27
35657,RegionA,1171,27
35658,RegionA,775,7
35658,RegionA,776,7
35659,RegionB,2191,18
35659,RegionB,2192,18
35660,RegionB,1840,1
35660,RegionB,1841,1
35660,RegionB,1842,1
35660,RegionB,1843,1
35660,RegionB,1844,1
35661,RegionE,2148,75
35661,RegionE,2149,75
35661,RegionE,2150,75
35662,RegionC,895,7
35662,RegionC,896,7
35662,RegionC,897,7
35662,RegionC,898,7
35662,RegionC,899,7
35662,RegionC,900,7
35663,RegionF,325,23
35663,RegionF,326,23
35663,RegionF,327,23
35664,RegionA,298,9
35664,RegionA,299,9
35665,RegionD,1774,38
35665,RegionD,1775,38
35665,RegionD,1776,38
35665,RegionD,1777,38
35666,RegionC,2204,12
35666,RegionC,2205,12
35667,RegionE,87,70
35667,RegionE,88,70
35667,RegionE,89,70
35667,RegionE,90,70
35667,RegionE,91,70
35667,RegionE,92,70
35667,RegionE,93,70
35668,RegionD,1166,16
35668,RegionD,1167,16
35668,RegionD,1168,16
35668,RegionD,1169,16
35669,RegionE,476,18
35669,RegionE,477,18
35669,RegionE,478,18
35669,RegionE,479,18
35669,RegionE,480,18
35670,RegionA,600,119
35671,RegionA,1029,3
35671,RegionA,1030,3
35671,RegionA,1031,3
35671,RegionA,1032,3
35672,RegionB,1383,9
35672,RegionB,1384,9
35673,RegionC,1337,22
35673,RegionC,1338,22
35673,RegionC,1339,22
35673,RegionC,1340,22
35674,RegionD,1300,12
35674,RegionD,1301,12
35674,RegionD,1302,12
35674,RegionD,1303,12
35674,RegionD,1304,12
35674,RegionD,1305,12
35675,RegionE,1596,9
35675,RegionE,1597,9
35675,RegionE,1598,9
35675,RegionE,1599,9
35675,RegionE,1600,9
35675,RegionE,1601,9
35676,RegionD,1578,7
35677,RegionB,859,20
35677,RegionB,860,20
35678,RegionB,798,22
35678,RegionB,799,22
35679,RegionD,2260,82
35679,RegionD,2261,82
35679,RegionD,2262,82
35679,RegionD,2263,82
35679,RegionD,2264,82
35680,RegionE,464,107
35680,RegionE,465,107
35680,RegionE,466,107
35681,RegionC,585,6
35681,RegionC,586,6
35681,RegionC,587,6
35681,RegionC,588,6
35681,RegionC,589,6
35682,RegionF,575,61
35682,RegionF,576,61
35682,RegionF,577,61
35683,RegionF,863,1
35684,RegionA,1163,7
35685,RegionA,396,4
35685,RegionA,397,4
35685,RegionA,398,4
35685,RegionA,399,4
35685,RegionA,400,4
35685,RegionA,401,4
35685,RegionA,402,4
35686,RegionB,945,2
35687,RegionD,2337,4
35687,RegionD,2338,4
35687,RegionD,2339,4
35688,RegionF,761,88
35688,RegionF,762,88
35688,RegionF,763,88
35688,RegionF,764,88
35688,RegionF,765,88
35689,RegionD,1237,2
35689,RegionD,1238,2
35689,RegionD,1239,2
35689,RegionD,1240,2
35689,RegionD,1241,2
35689,RegionD,1242,2
35690,RegionB,2200,60
35690,RegionB,2201,60
35690,RegionB,2202,60
35690,RegionB,2203,60
35690,RegionB,2204,60
35690,RegionB,2205,60
35690,RegionB,2206,60
35691,RegionB,2305,12
35691,RegionB,2306,12
35691,RegionB,2307,12
35692,RegionD,880,39
35692,RegionD,881,39
35692,RegionD,882,39
35692,RegionD,883,39
35692,RegionD,884,39
35693,RegionC,188,5
35693,RegionC,189,5
35693,RegionC,190,5
35693,RegionC,191,5
35694,RegionC,714,7
35694,RegionC,715,7
35694,RegionC,716,7
35695,RegionC,822,5
35695,RegionC,823,5
35695,RegionC,824,5
35695,RegionC,825,5
35696,RegionF,1832,7
35696,RegionF,1833,7
35697,RegionC,2330,116
35697,RegionC,2331,116
35697,RegionC,2332,116
35697,RegionC,2333,116
35697,RegionC,2334,116
35698,RegionD,891,84
35698,RegionD,892,84
35698,RegionD,893,84
35698,RegionD,894,84
35698,RegionD,895,84
35698,RegionD,896,84
35699,RegionD,2024,19
35700,RegionE,1929,17
35700,RegionE,1930,17
35700,RegionE,1931,17
35700,RegionE,1932,17
35701,RegionE,1421,32
35701,RegionE,1422,32
35701,RegionE,1423,32
35701,RegionE,1424,32
35701,RegionE,1425,32
35701,RegionE,1426,32
35702,RegionF,28,103
35703,RegionA,732,2
35703,RegionA,733,2
35703,RegionA,734,2
35703,RegionA,735,2
35703,RegionA,736,2
35703,RegionA,737,2
35703,RegionA,738,2
35704,RegionD,531,124
35704,RegionD,532,124
35704,RegionD,533,124
35704,RegionD,534,124
35705,RegionD,531,102
35705,RegionD,532,102
35705,RegionD,533,102
35705,RegionD,534,102
35705,RegionD,535,102
35705,RegionD,536,102
35705,RegionD,537,102
35706,RegionE,633,64
35707,RegionC,278,6
35707,RegionC,279,6
35707,RegionC,280,6
35708,RegionC,856,5
35708,RegionC,857,5
35708,RegionC,858,5
35708,RegionC,859,5
35708,RegionC,860,5
35708,RegionC,861,5
35708,RegionC,862,5
35709,RegionF,59,7
35709,RegionF,60,7
35709,RegionF,61,7
35710,RegionC,1170,75
35710,RegionC,1171,75
35711,RegionB,1942,23
35711,RegionB,1943,23
35711,RegionB,1944,23
35711,RegionB,1945,23
35712,RegionC,28,16
35712,RegionC,29,16
35712,RegionC,30,16
35712,RegionC,31,16
35712,RegionC,32,16
35712,RegionC,33,16
35712,RegionC,34,16
35713,RegionE,2262,53
35713,RegionE,2263,53
35713,RegionE,2264,53
35713,RegionE,2265,53
35714,RegionD,202,4
35714,RegionD,203,4
35714,RegionD,204,4
35714,RegionD,205,4
35714,RegionD,206,4
35714,RegionD,207,4
35714,RegionD,208,4
35715,RegionF,1935,38
35715,RegionF,1936,38
35715,RegionF,1937,38
35715,RegionF,1938,38
35715,RegionF,1939,38
35716,RegionA,1215,123
35716,RegionA,1216,123
35716,RegionA,1217,123
35716,RegionA,1218,123
35716,RegionA,1219,123
35717,RegionD,320,43
35717,RegionD,321,43
35717,RegionD,322,43
35718,RegionA,925,1
35718,RegionA,926,1
35718,RegionA,927,1
35718,RegionA,928,1
35718,RegionA,929,1
35718,RegionA,930,1
35719,RegionD,636,68
35719,RegionD,637,68
35719,RegionD,638,68
35719,RegionD,639,68
35719,RegionD,640,68
35719,RegionD,641,68
35719,RegionD,642,68
35720,RegionE,550,122
35720,RegionE,551,122
35720,RegionE,552,122
35720,RegionE,553,122
35720,RegionE,554,122
35721,RegionC,1685,5
35721,RegionC,1686,5
35721,RegionC,1687,5
35722,RegionF,1730,48
35723,RegionB,1278,78
35723,RegionB,1279,78
35723,RegionB,1280,78
35723,RegionB,1281,78
35723,RegionB,1282,78
35723,RegionB,1283,78
35723,RegionB,1284,78
35724,RegionD,981,35
35724,RegionD,982,35
35724,RegionD,983,35
35724,RegionD,984,35
35725,RegionD,605,120
35725,RegionD,606,120
35725,RegionD,607,120
35725,RegionD,608,120
35725,RegionD,609,120
35726,RegionD,2297,22
35727,RegionC,358,3
35727,RegionC,359,3
35727,RegionC,360,3
35727,RegionC,361,3
35727,RegionC,362,3
35728,RegionC,2247,3
35728,RegionC,2248,3
35729,RegionA,78,5
35730,RegionD,893,76
35730,RegionD,894,76
35730,RegionD,895,76
35730,RegionD,896,76
35730,RegionD,897,76
35731,RegionA,2302,4
35731,RegionA,2303,4
35731,RegionA,2304,4
35731,RegionA,2305,4
35731,RegionA,2306,4
35731,RegionA,2307,4
35732,RegionB,963,2
35733,RegionD,1867,16
35733,RegionD,1868,16
35733,RegionD,1869,16
35733,RegionD,1870,16
35733,RegionD,1871,16
35733,RegionD,1872,16
35733,RegionD,1873,16
35734,RegionF,813,98
35734,RegionF,814,98
35734,RegionF,815,98
35735,RegionF,1657,79
35735,RegionF,1658,79
35735,RegionF,1659,79
35735,RegionF,1660,79
35736,RegionA,1225,3
35736,RegionA,1226,3
35736,RegionA,1227,3
35736,RegionA,1228,3
35736,RegionA,1229,3
35736,RegionA,1230,3
35737,RegionD,255,91
35737,RegionD,256,91
35737,RegionD,257,91
35737,RegionD,258,91
35738,RegionB,2043,10
35739,RegionE,1695,103
35740,RegionC,1181,4
35740,RegionC,1182,4
35740,RegionC,1183,4
35740,RegionC,1184,4
35741,RegionE,1722,16
35741,RegionE,1723,16
35741,RegionE,1724,16
35741,RegionE,1725,16
35741,RegionE,1726,16
35741,RegionE,1727,16
35742,RegionF,1308,2
35742,RegionF,1309,2
35742,RegionF,1310,2
35742,RegionF,1311,2
35742,RegionF,1312,2
35743,RegionC,441,57
35744,RegionD,455,55
35744,RegionD,456,55
35744,RegionD,457,55
35744,RegionD,458,55
35745,RegionD,306,46
35745,RegionD,307,46
35745,RegionD,308,46
35745,RegionD,309,46
35746,RegionB,1630,2
35746,RegionB,1631,2
35746,RegionB,1632,2
35746,RegionB,1633,2
35746,RegionB,1634,2
35746,RegionB,1635,2
35746,RegionB,1636,2
35747,RegionF,1181,113
35747,RegionF,1182,113
35747,RegionF,1183,113
35747,RegionF,1184,113
35748,RegionF,619,25
35748,RegionF,620,25
35748,RegionF,621,25
35748,RegionF,622,25
35748,RegionF,623,25
35748,RegionF,624,25
35749,RegionB,755,78
35749,RegionB,756,78
35749,RegionB,757,78
35750,RegionA,966,6
35750,RegionA,967,6
35751,RegionB,2008,4
35751,RegionB,2009,4
35751,RegionB,2010,4
35751,RegionB,2011,4
35751,RegionB,2012,4
35752,RegionE,2066,24
35752,RegionE,2067,24
35752,RegionE,2068,24
35752,RegionE,2069,24
35752,RegionE,2070,24
35753,RegionE,1404,99
35754,RegionF,2140,101
35754,RegionF,2141,101
35754,RegionF,2142,101
35754,RegionF,2143,101
35754,RegionF,2144,101
35755,RegionF,861,77
35755,RegionF,862,77
35755,RegionF,863,77
35755,RegionF,864,77
35756,RegionC,602,80
35756,RegionC,603,80
35756,RegionC,604,80
35757,RegionA,263,7
35757,RegionA,264,7
35757,RegionA,265,7
35757,RegionA,266,7
35757,RegionA,267,7
35757,RegionA,268,7
35757,RegionA,269,7
35758,RegionB,2291,2
35758,RegionB,2292,2
35758,RegionB,2293,2
35758,RegionB,2294,2
35758,RegionB,2295,2
35759,RegionE,2121,55
35759,RegionE,2122,55
35759,RegionE,2123,55
35759,RegionE,2124,55
35759,RegionE,2125,55
35760,RegionE,307,42
35760,RegionE,308,42
35761,RegionC,1969,3
35761,RegionC,1970,3
35761,RegionC,1971,3
35761,RegionC,1972,3
35761,RegionC,1973,3
35761,RegionC,1974,3
35762,RegionA,940,1
35762,RegionA,941,1
35762,RegionA,942,1
35762,RegionA,943,1
35762,RegionA,944,1
35763,RegionA,580,6
35764,RegionD,2038,87
35764,RegionD,2039,87
35764,RegionD,2040,87
35764,RegionD,2041,87
35764,RegionD,2042,87
35765,RegionC,1801,13
35765,RegionC,1802,13
35765,RegionC,1803,13
35765,RegionC,1804,13
35765,RegionC,1805,13
35765,RegionC,1806,13
35766,RegionE,970,60
35766,RegionE,971,60
35766,RegionE,972,60
35766,RegionE,973,60
35767,RegionC,371,3
35768,RegionF,1265,69
35769,RegionA,506,4
35769,RegionA,507,4
35769,RegionA,508,4
35769,RegionA,509,4
35769,RegionA,510,4
35769,RegionA,511,4
35770,RegionA,2084,5
35770,RegionA,2085,5
35770,RegionA,2086,5
35770,RegionA,2087,5
35770,RegionA,2088,5
35771,RegionD,833,48
35771,RegionD,834,48
35771,RegionD,835,48
35771,RegionD,836,48
35771,RegionD,837,48
35772,RegionD,1103,14
35772,RegionD,1104,14
35772,RegionD,1105,14
35772,RegionD,1106,14
35772,RegionD,1107,14
35772,RegionD,1108,14
35773,RegionD,620,16
35773,RegionD,621,16
35773,RegionD,622,16
35773,RegionD,623,16
35774,RegionE,1016,8
35775,RegionA,1194,18
35775,RegionA,1195,18
35776,RegionA,1092,5
35776,RegionA,1093,5
35777,RegionD,1229,69
35777,RegionD,1230,69
35777,RegionD,1231,69
35777,RegionD,1232,69
35777,RegionD,1233,69
35777,RegionD,1234,69
35777,RegionD,1235,69
35778,RegionB,2031,7
35778,RegionB,2032,7
35778,RegionB,2033,7
35779,RegionE,1358,102
35779,RegionE,1359,102
35780,RegionF,1076,62
35780,RegionF,1077,62
35780,RegionF,1078,62
35780,RegionF,1079,62
35780,RegionF,1080,62
35780,RegionF,1081,62
35781,RegionF,2045,10
35781,RegionF,2046,10
35781,RegionF,2047,10
35781,RegionF,2048,10
35781,RegionF,2049,10
35781,RegionF,2050,10
35781,RegionF,2051,10
35782,RegionA,636,6
35782,RegionA,637,6
35782,RegionA,638,6
35783,RegionA,2391,3
35783,RegionA,2392,3
35783,RegionA,2393,3
35783,RegionA,2394,3
35783,RegionA,2395,3
35784,RegionB,2076,2
35784,RegionB,2077,2
35784,RegionB,2078,2
35784,RegionB,2079,2
35785,RegionE,777,26
35785,RegionE,778,26
35785,RegionE,779,26
35785,RegionE,780,26
35785,RegionE,781,26
35785,RegionE,782,26
35785,RegionE,783,26
35786,RegionC,226,6
35786,RegionC,227,6
35786,RegionC,228,6
35786,RegionC,229,6
35787,RegionF,269,124
35788,RegionA,1798,7
35788,RegionA,1799,7
35788,RegionA,1800,7
35788,RegionA,1801,7
35789,RegionA,383,2
35789,RegionA,384,2
35789,RegionA,385,2
35790,RegionA,1196,7
35790,RegionA,1197,7
35791,RegionD,983,86
35791,RegionD,984,86
35791,RegionD,985,86
35791,RegionD,986,86
35792,RegionE,1821,51
35792,RegionE,1822,51
35792,RegionE,1823,51
35792,RegionE,1824,51
35792,RegionE,1825,51
35793,RegionF,716,55
35793,RegionF,717,55
35793,RegionF,718,55
35793,RegionF,719,55
35793,RegionF,720,55
35793,RegionF,721,55
35794,RegionD,1270,6
35794,RegionD,1271,6
35794,RegionD,1272,6
35794,RegionD,1273,6
35794,RegionD,1274,6
35794,RegionD,1275,6
35795,RegionA,115,6
35795,RegionA,116,6
35795,RegionA,117,6
35795,RegionA,118,6
35795,RegionA,119,6
35795,RegionA,120,6
35795,RegionA,121,6
35796,RegionD,624,79
35796,RegionD,625,79
35797,RegionB,591,10
35797,RegionB,592,10
35797,RegionB,593,10
35798,RegionC,188,21
35798,RegionC,189,21
35798,RegionC,190,21
35798,RegionC,191,21
35798,RegionC,192,21
35799,RegionD,1597,14
35799,RegionD,1598,14
35799,RegionD,1599,14
35799,RegionD,1600,14
35799,RegionD,1601,14
35799,RegionD,1602,14
35800,RegionC,435,7
35801,RegionF,1542,4
35801,RegionF,1543,4
35801,RegionF,1544,4
35802,RegionA,1735,7
35802,RegionA,1736,7
35802,RegionA,1737,7
35803,RegionD,1201,83
35803,RegionD,1202,83
35803,RegionD,1203,83
35803,RegionD,1204,83
35803,RegionD,1205,83
35803,RegionD,1206,83
35803,RegionD,1207,83
35804,RegionC,271,18
35804,RegionC,272,18
35804,RegionC,273,18
35805,RegionE,1919,29
35805,RegionE,1920,29
35805,RegionE,1921,29
35806,RegionD,1769,5
35806,RegionD,1770,5
35806,RegionD,1771,5
35806,RegionD,1772,5
35806,RegionD,1773,5
35806,RegionD,1774,5
35807,RegionF,2211,26
35807,RegionF,2212,26
35807,RegionF,2213,26
35808,RegionB,1699,17
35808,RegionB,1700,17
35808,RegionB,1701,17
35808,RegionB,1702,17
35808,RegionB,1703,17
35808,RegionB,1704,17
35808,RegionB,1705,17
35809,RegionA,1921,4
35809,RegionA,1922,4
35809,RegionA,1923,4
35809,RegionA,1924,4
35809,RegionA,1925,4
35810,RegionB,2184,20
35810,RegionB,2185,20
35811,RegionC,765,23
35811,RegionC,766,23
35811,RegionC,767,23
