Region,Hour,GPU_Demand
RegionE,1216,403
RegionE,1217,385
RegionE,1218,503
RegionE,1219,651
RegionE,1220,936
RegionE,1221,858
RegionE,1222,935
RegionE,1223,983
RegionE,1224,1165
RegionE,1225,879
RegionE,1226,730
RegionE,1227,708
RegionE,1228,764
RegionE,1229,701
RegionE,1230,726
RegionE,1231,803
RegionE,1232,614
RegionE,1233,791
RegionE,1234,817
RegionE,1235,809
RegionE,1236,651
RegionE,1237,416
RegionE,1238,230
RegionE,1239,291
RegionE,1240,349
RegionE,1241,265
RegionE,1242,422
RegionE,1243,329
RegionE,1244,310
RegionE,1245,465
RegionE,1246,644
RegionE,1247,551
RegionE,1248,374
RegionE,1249,476
RegionE,1250,542
RegionE,1251,463
RegionE,1252,738
RegionE,1253,771
RegionE,1254,792
RegionE,1255,658
RegionE,1256,761
RegionE,1257,658
RegionE,1258,364
RegionE,1259,598
RegionE,1260,504
RegionE,1261,411
RegionE,1262,446
RegionE,1263,451
RegionE,1264,471
RegionE,1265,509
RegionE,1266,521
RegionE,1267,528
RegionE,1268,496
RegionE,1269,350
RegionE,1270,239
RegionE,1271,489
RegionE,1272,418
RegionE,1273,462
RegionE,1274,431
RegionE,1275,286
RegionE,1276,236
RegionE,1277,268
RegionE,1278,294
RegionE,1279,457
RegionE,1280,498
RegionE,1281,680
RegionE,1282,434
RegionE,1283,375
RegionE,1284,712
RegionE,1285,868
RegionE,1286,765
RegionE,1287,951
RegionE,1288,864
RegionE,1289,603
RegionE,1290,236
RegionE,1291,259
RegionE,1292,269
RegionE,1293,290
RegionE,1294,244
RegionE,1295,172
RegionE,1296,386
RegionE,1297,254
RegionE,1298,196
RegionE,1299,393
RegionE,1300,863
RegionE,1301,772
RegionE,1302,608
RegionE,1303,971
RegionE,1304,754
RegionE,1305,820
RegionE,1306,879
RegionE,1307,581
RegionE,1308,794
RegionE,1309,666
RegionE,1310,968
RegionE,1311,865
RegionE,1312,1043
RegionE,1313,696
RegionE,1314,898
RegionE,1315,607
RegionE,1316,550
RegionE,1317,657
RegionE,1318,523
RegionE,1319,816
RegionE,1320,772
RegionE,1321,858
RegionE,1322,746
RegionE,1323,717
RegionE,1324,304
RegionE,1325,239
RegionE,1326,73
RegionE,1327,251
RegionE,1328,315
RegionE,1329,273
RegionE,1330,268
RegionE,1331,482
RegionE,1332,475
RegionE,1333,491
RegionE,1334,666
RegionE,1335,557
RegionE,1336,474
RegionE,1337,479
RegionE,1338,393
RegionE,1339,449
RegionE,1340,469
RegionE,1341,488
RegionE,1342,372
RegionE,1343,320
RegionE,1344,584
RegionE,1345,580
RegionE,1346,661
RegionE,1347,595
RegionE,1348,538
RegionE,1349,794
RegionE,1350,654
RegionE,1351,560
RegionE,1352,484
RegionE,1353,643
RegionE,1354,652
RegionE,1355,623
RegionE,1356,724
RegionE,1357,871
RegionE,1358,1003
RegionE,1359,646
RegionE,1360,583
RegionE,1361,343
RegionE,1362,362
RegionE,1363,540
RegionE,1364,735
RegionE,1365,783
RegionE,1366,361
RegionE,1367,127
RegionE,1368,234
RegionE,1369,393
RegionE,1370,682
RegionE,1371,817
RegionE,1372,835
RegionE,1373,866
RegionE,1374,999
RegionE,1375,811
RegionE,1376,727
RegionE,1377,564
RegionE,1378,626
RegionE,1379,705
RegionE,1380,540
RegionE,1381,404
RegionE,1382,334
RegionE,1383,411
RegionE,1384,624
RegionE,1385,518
RegionE,1386,346
RegionE,1387,359
RegionE,1388,316
RegionE,1389,290
RegionE,1390,168
RegionE,1391,167
RegionE,1392,289
RegionE,1393,437
RegionE,1394,392
RegionE,1395,626
RegionE,1396,779
RegionE,1397,787
RegionE,1398,817
RegionE,1399,845
RegionE,1400,592
RegionE,1401,627
RegionE,1402,438
RegionE,1403,407
RegionE,1404,318
RegionE,1405,80
RegionE,1406,207
RegionE,1407,169
RegionE,1408,132
RegionE,1409,174
RegionE,1410,190
RegionE,1411,223
RegionE,1412,417
RegionE,1413,434
RegionE,1414,432
RegionE,1415,153
RegionE,1416,158
RegionE,1417,165
RegionE,1418,288
RegionE,1419,343
RegionE,1420,343
RegionE,1421,302
RegionE,1422,361
RegionE,1423,299
RegionE,1424,378
RegionE,1425,470
RegionE,1426,535
RegionE,1427,452
RegionE,1428,453
RegionE,1429,355
RegionE,1430,493
RegionE,1431,492
RegionE,1432,605
RegionE,1433,609
RegionE,1434,616
RegionE,1435,653
RegionE,1436,297
RegionE,1437,434
RegionE,1438,436
RegionE,1439,623
RegionE,1440,737
RegionE,1441,785
RegionE,1442,710
RegionE,1443,651
RegionE,1444,656
RegionE,1445,562
RegionE,1446,622
RegionE,1447,308
RegionE,1448,245
RegionE,1449,383
RegionE,1450,383
RegionE,1451,508
RegionE,1452,283
RegionE,1453,367
RegionE,1454,547
RegionE,1455,518
RegionE,1456,415
RegionE,1457,582
RegionE,1458,783
RegionE,1459,445
RegionE,1460,493
RegionE,1461,465
RegionE,1462,495
RegionE,1463,331
RegionE,1464,350
RegionE,1465,481
RegionE,1466,492
RegionE,1467,476
RegionE,1468,652
RegionE,1469,751
RegionE,1470,783
RegionE,1471,905
RegionE,1472,823
RegionE,1473,1051
RegionE,1474,658
RegionE,1475,597
RegionE,1476,629
RegionE,1477,503
RegionE,1478,574
RegionE,1479,608
RegionE,1480,602
RegionE,1481,284
RegionE,1482,167
RegionE,1483,216
RegionE,1484,182
RegionE,1485,222
RegionE,1486,251
RegionE,1487,495
RegionE,1488,259
RegionE,1489,352
RegionE,1490,583
RegionE,1491,582
RegionE,1492,299
RegionE,1493,393
RegionE,1494,433
RegionE,1495,299
RegionE,1496,628
RegionE,1497,859
RegionE,1498,665
RegionE,1499,687
RegionE,1500,540
RegionE,1501,549
RegionE,1502,497
RegionE,1503,575
RegionE,1504,470
RegionE,1505,495
RegionE,1506,291
RegionE,1507,210
RegionE,1508,286
RegionE,1509,305
RegionE,1510,270
RegionE,1511,551
RegionE,1512,756
RegionE,1513,448
RegionE,1514,375
RegionE,1515,472
RegionE,1516,487
RegionE,1517,453
RegionE,1518,324
RegionE,1519,474
RegionE,1520,378
RegionE,1521,209
RegionE,1522,457
RegionE,1523,533
RegionE,1524,567
RegionE,1525,266
RegionE,1526,64
RegionE,1527,187
RegionE,1528,321
RegionE,1529,298
RegionE,1530,386
RegionE,1531,550
RegionE,1532,832
RegionE,1533,794
RegionE,1534,929
RegionE,1535,567
RegionE,1536,566
RegionE,1537,768
RegionE,1538,639
RegionE,1539,297
RegionE,1540,377
RegionE,1541,548
RegionE,1542,545
RegionE,1543,607
RegionE,1544,389
RegionE,1545,384
RegionE,1546,595
RegionE,1547,509
RegionE,1548,407
RegionE,1549,240
RegionE,1550,234
RegionE,1551,276
RegionE,1552,401
RegionE,1553,550
RegionE,1554,418
RegionE,1555,589
RegionE,1556,573
RegionE,1557,607
RegionE,1558,617
RegionE,1559,646
RegionE,1560,785
RegionE,1561,728
RegionE,1562,664
RegionE,1563,659
RegionE,1564,740
RegionE,1565,772
RegionE,1566,683
RegionE,1567,580
RegionE,1568,383
RegionE,1569,476
RegionE,1570,452
RegionE,1571,306
RegionE,1572,280
RegionE,1573,357
RegionE,1574,830
RegionE,1575,808
RegionE,1576,770
RegionE,1577,770
RegionE,1578,581
RegionE,1579,570
RegionE,1580,529
RegionE,1581,274
RegionE,1582,466
RegionE,1583,623
RegionE,1584,434
RegionE,1585,454
RegionE,1586,290
RegionE,1587,504
RegionE,1588,329
RegionE,1589,284
RegionE,1590,448
RegionE,1591,349
RegionE,1592,427
RegionE,1593,587
RegionE,1594,576
RegionE,1595,472
RegionE,1596,462
RegionE,1597,491
RegionE,1598,436
RegionE,1599,616
RegionE,1600,633
RegionE,1601,338
RegionE,1602,473
RegionE,1603,462
RegionE,1604,608
RegionE,1605,651
RegionE,1606,462
RegionE,1607,392
RegionE,1608,242
RegionE,1609,156
RegionE,1610,445
RegionE,1611,412
RegionE,1612,428
RegionE,1613,355
RegionE,1614,355
RegionE,1615,497
RegionE,1616,462
RegionE,1617,485
RegionE,1618,609
RegionE,1619,609
RegionE,1620,476
RegionE,1621,528
RegionE,1622,314
RegionE,1623,315
RegionE,1624,120
RegionE,1625,139
RegionE,1626,291
RegionE,1627,301
RegionE,1628,594
RegionE,1629,608
RegionE,1630,609
RegionE,1631,762
RegionE,1632,435
RegionE,1633,394
RegionE,1634,371
RegionE,1635,414
RegionE,1636,414
RegionE,1637,431
RegionE,1638,314
RegionE,1639,420
RegionE,1640,380
RegionE,1641,837
RegionE,1642,835
RegionE,1643,659
RegionE,1644,804
RegionE,1645,1009
RegionE,1646,949
RegionE,1647,841
RegionE,1648,794
RegionE,1649,473
RegionE,1650,717
RegionE,1651,526
RegionE,1652,550
RegionE,1653,404
RegionE,1654,462
RegionE,1655,525
RegionE,1656,780
RegionE,1657,873
RegionE,1658,717
RegionE,1659,887
RegionE,1660,914
RegionE,1661,611
RegionE,1662,680
RegionE,1663,604
RegionE,1664,602
RegionE,1665,393
RegionE,1666,500
RegionE,1667,482
RegionE,1668,500
RegionE,1669,384
RegionE,1670,512
RegionE,1671,492
RegionE,1672,292
RegionE,1673,290
RegionE,1674,306
RegionE,1675,289
RegionE,1676,174
RegionE,1677,289
RegionE,1678,425
RegionE,1679,591
RegionE,1680,554
RegionE,1681,475
RegionE,1682,492
RegionE,1683,513
RegionE,1684,784
RegionE,1685,825
RegionE,1686,861
RegionE,1687,507
RegionE,1688,675
RegionE,1689,664
RegionE,1690,647
RegionE,1691,537
RegionE,1692,725
RegionE,1693,540
RegionE,1694,686
RegionE,1695,652
RegionE,1696,627
RegionE,1697,906
RegionE,1698,883
RegionE,1699,846
RegionE,1700,628
RegionE,1701,630
RegionE,1702,583
RegionE,1703,461
RegionE,1704,338
RegionE,1705,454
RegionE,1706,444
RegionE,1707,630
RegionE,1708,598
RegionE,1709,570
RegionE,1710,625
RegionE,1711,831
RegionE,1712,885
RegionE,1713,871
RegionE,1714,868
RegionE,1715,727
RegionE,1716,537
RegionE,1717,564
RegionE,1718,447
RegionE,1719,368
RegionE,1720,423
RegionE,1721,315
RegionE,1722,733
RegionE,1723,930
RegionE,1724,757
RegionE,1725,535
RegionE,1726,572
RegionE,1727,633
RegionE,1728,701
RegionE,1729,696
RegionE,1730,626
RegionE,1731,482
RegionE,1732,412
RegionE,1733,407
RegionE,1734,438
RegionE,1735,333
RegionE,1736,281
RegionE,1737,444
RegionE,1738,544
RegionE,1739,461
RegionE,1740,768
RegionE,1741,914
RegionE,1742,1005
RegionE,1743,854
RegionE,1744,769
RegionE,1745,513
RegionE,1746,702
RegionE,1747,636
RegionE,1748,564
RegionE,1749,459
RegionE,1750,664
RegionE,1751,927
RegionE,1752,601
RegionE,1753,561
RegionE,1754,613
RegionE,1755,582
RegionE,1756,514
RegionE,1757,593
RegionE,1758,765
RegionE,1759,597
RegionE,1760,535
RegionE,1761,474
RegionE,1762,470
RegionE,1763,511
RegionE,1764,700
RegionE,1765,801
RegionE,1766,713
RegionE,1767,762
RegionE,1768,837
RegionE,1769,701
RegionE,1770,460
RegionE,1771,424
RegionE,1772,655
RegionE,1773,426
RegionE,1774,378
RegionE,1775,264
RegionE,1776,593
RegionE,1777,665
RegionE,1778,777
RegionE,1779,742
RegionE,1780,750
RegionE,1781,661
RegionE,1782,629
RegionE,1783,561
RegionE,1784,562
RegionE,1785,357
RegionE,1786,256
RegionE,1787,365
RegionE,1788,404
RegionE,1789,434
RegionE,1790,328
RegionE,1791,339
RegionE,1792,645
RegionE,1793,664
RegionE,1794,758
RegionE,1795,649
RegionE,1796,504
RegionE,1797,324
RegionE,1798,497
RegionE,1799,449
RegionE,1800,581
RegionE,1801,540
RegionE,1802,446
RegionE,1803,541
RegionE,1804,460
RegionE,1805,551
RegionE,1806,574
RegionE,1807,414
RegionE,1808,391
RegionE,1809,310
RegionE,1810,440
RegionE,1811,493
RegionE,1812,474
RegionE,1813,532
RegionE,1814,597
RegionE,1815,613
RegionE,1816,320
RegionE,1817,385
RegionE,1818,387
RegionE,1819,367
RegionE,1820,524
RegionE,1821,774
RegionE,1822,519
RegionE,1823,852
RegionE,1824,617
RegionE,1825,682
RegionE,1826,353
RegionE,1827,405
RegionE,1828,517
RegionE,1829,272
RegionE,1830,265
RegionE,1831,430
RegionE,1832,347
RegionE,1833,407
RegionE,1834,476
RegionE,1835,632
RegionE,1836,637
RegionE,1837,432
RegionE,1838,386
RegionE,1839,321
RegionE,1840,384
RegionE,1841,359
RegionE,1842,549
RegionE,1843,436
RegionE,1844,457
RegionE,1845,499
RegionE,1846,492
RegionE,1847,616
RegionE,1848,644
RegionE,1849,553
RegionE,1850,490
RegionE,1851,465
RegionE,1852,533
RegionE,1853,517
RegionE,1854,265
RegionE,1855,286
RegionE,1856,290
RegionE,1857,291
RegionE,1858,277
RegionE,1859,267
RegionE,1860,223
RegionE,1861,175
RegionE,1862,256
RegionE,1863,448
RegionE,1864,371
RegionE,1865,319
RegionE,1866,329
RegionE,1867,461
RegionE,1868,794
RegionE,1869,756
RegionE,1870,847
RegionE,1871,665
RegionE,1872,534
RegionE,1873,587
RegionE,1874,652
RegionE,1875,703
RegionE,1876,924
RegionE,1877,804
RegionE,1878,817
RegionE,1879,631
RegionE,1880,406
RegionE,1881,316
RegionE,1882,369
RegionE,1883,330
RegionE,1884,449
RegionE,1885,438
RegionE,1886,486
RegionE,1887,620
RegionE,1888,599
RegionE,1889,629
RegionE,1890,546
RegionE,1891,695
RegionE,1892,583
RegionE,1893,649
RegionE,1894,668
RegionE,1895,458
RegionE,1896,649
RegionE,1897,604
RegionE,1898,464
RegionE,1899,466
RegionE,1900,422
RegionE,1901,377
RegionE,1902,323
RegionE,1903,489
RegionE,1904,356
RegionE,1905,158
RegionE,1906,162
RegionE,1907,276
RegionE,1908,472
RegionE,1909,462
RegionE,1910,453
RegionE,1911,588
RegionE,1912,523
RegionE,1913,426
RegionE,1914,377
RegionE,1915,538
RegionE,1916,428
RegionE,1917,570
RegionE,1918,618
RegionE,1919,870
RegionE,1920,806
RegionE,1921,817
RegionE,1922,757
RegionE,1923,708
RegionE,1924,534
RegionE,1925,629
RegionE,1926,505
RegionE,1927,405
RegionE,1928,159
RegionE,1929,282
RegionE,1930,277
RegionE,1931,237
RegionE,1932,363
RegionE,1933,288
RegionE,1934,647
RegionE,1935,869
RegionE,1936,646
RegionE,1937,691
RegionE,1938,646
RegionE,1939,756
RegionE,1940,556
RegionE,1941,436
RegionE,1942,521
RegionE,1943,629
RegionE,1944,848
RegionE,1945,1094
RegionE,1946,954
RegionE,1947,802
RegionE,1948,742
RegionE,1949,630
RegionE,1950,472
RegionE,1951,489
RegionE,1952,861
RegionE,1953,742
RegionE,1954,709
RegionE,1955,526
RegionE,1956,447
RegionE,1957,429
RegionE,1958,298
RegionE,1959,648
RegionE,1960,476
RegionE,1961,693
RegionE,1962,601
RegionE,1963,518
RegionE,1964,864
RegionE,1965,720
RegionE,1966,835
RegionE,1967,627
RegionE,1968,650
RegionE,1969,754
RegionE,1970,706
RegionE,1971,366
RegionE,1972,294
RegionE,1973,270
RegionE,1974,279
RegionE,1975,451
RegionE,1976,334
RegionE,1977,521
RegionE,1978,740
RegionE,1979,745
RegionE,1980,809
RegionE,1981,750
RegionE,1982,491
RegionE,1983,435
RegionE,1984,608
RegionE,1985,634
RegionE,1986,568
RegionE,1987,581
RegionE,1988,482
RegionE,1989,270
RegionE,1990,247
RegionE,1991,312
RegionE,1992,229
RegionE,1993,304
RegionE,1994,473
RegionE,1995,542
RegionE,1996,554
RegionE,1997,526
RegionE,1998,435
RegionE,1999,559
RegionE,2000,538
RegionE,2001,633
RegionE,2002,657
RegionE,2003,413
RegionE,2004,414
RegionE,2005,289
RegionE,2006,514
RegionE,2007,780
RegionE,2008,993
RegionE,2009,1107
RegionE,2010,1389
RegionE,2011,1410
RegionE,2012,878
RegionE,2013,1094
RegionE,2014,848
RegionE,2015,741
RegionE,2016,708
RegionE,2017,558
RegionE,2018,728
RegionE,2019,772
RegionE,2020,448
RegionE,2021,564
RegionE,2022,499
RegionE,2023,472
RegionE,2024,465
RegionE,2025,430
RegionE,2026,322
RegionE,2027,475
RegionE,2028,647
RegionE,2029,886
RegionE,2030,650
RegionE,2031,744
RegionE,2032,629
RegionE,2033,555
RegionE,2034,441
RegionE,2035,508
RegionE,2036,311
RegionE,2037,359
RegionE,2038,507
RegionE,2039,623
RegionE,2040,847
RegionE,2041,688
RegionE,2042,436
RegionE,2043,336
RegionE,2044,344
RegionE,2045,386
RegionE,2046,412
RegionE,2047,316
RegionE,2048,298
RegionE,2049,474
RegionE,2050,403
RegionE,2051,350
RegionE,2052,391
RegionE,2053,503
RegionE,2054,375
RegionE,2055,496
RegionE,2056,375
RegionE,2057,555
RegionE,2058,612
RegionE,2059,650
RegionE,2060,531
RegionE,2061,461
RegionE,2062,326
RegionE,2063,468
RegionE,2064,569
RegionE,2065,497
RegionE,2066,832
RegionE,2067,878
RegionE,2068,994
RegionE,2069,824
RegionE,2070,651
RegionE,2071,545
RegionE,2072,644
RegionE,2073,484
RegionE,2074,537
RegionE,2075,559
RegionE,2076,383
RegionE,2077,474
RegionE,2078,472
RegionE,2079,400
RegionE,2080,452
RegionE,2081,634
RegionE,2082,819
RegionE,2083,629
RegionE,2084,910
RegionE,2085,793
RegionE,2086,743
RegionE,2087,656
RegionE,2088,587
RegionE,2089,934
RegionE,2090,805
RegionE,2091,621
RegionE,2092,638
RegionE,2093,674
RegionE,2094,899
RegionE,2095,768
RegionE,2096,688
RegionE,2097,805
RegionE,2098,790
RegionE,2099,530
RegionE,2100,431
RegionE,2101,506
RegionE,2102,434
RegionE,2103,397
RegionE,2104,446
RegionE,2105,437
RegionE,2106,269
RegionE,2107,163
RegionE,2108,256
RegionE,2109,283
RegionE,2110,271
RegionE,2111,376
RegionE,2112,263
RegionE,2113,354
RegionE,2114,211
RegionE,2115,79
RegionE,2116,485
RegionE,2117,705
RegionE,2118,689
RegionE,2119,522
RegionE,2120,618
RegionE,2121,633
RegionE,2122,563
RegionE,2123,540
RegionE,2124,332
RegionE,2125,261
RegionE,2126,214
RegionE,2127,238
RegionE,2128,237
RegionE,2129,389
RegionE,2130,371
RegionE,2131,470
RegionE,2132,714
RegionE,2133,615
RegionE,2134,725
RegionE,2135,547
RegionE,2136,582
RegionE,2137,729
RegionE,2138,806
RegionE,2139,802
RegionE,2140,733
RegionE,2141,781
RegionE,2142,623
RegionE,2143,434
RegionE,2144,343
RegionE,2145,392
RegionE,2146,375
RegionE,2147,129
RegionE,2148,407
RegionE,2149,573
RegionE,2150,701
RegionE,2151,872
RegionE,2152,533
RegionE,2153,480
RegionE,2154,535
RegionE,2155,767
RegionE,2156,697
RegionE,2157,447
RegionE,2158,214
RegionE,2159,257
RegionE,2160,319
RegionE,2161,216
RegionE,2162,231
RegionE,2163,357
RegionE,2164,445
RegionE,2165,557
RegionE,2166,662
RegionE,2167,753
RegionE,2168,903
RegionE,2169,789
RegionE,2170,641
RegionE,2171,630
RegionE,2172,491
RegionE,2173,659
RegionE,2174,645
RegionE,2175,411
RegionE,2176,357
RegionE,2177,325
RegionE,2178,545
RegionE,2179,417
RegionE,2180,300
RegionE,2181,520
RegionE,2182,526
RegionE,2183,823
RegionE,2184,843
RegionE,2185,719
RegionE,2186,605
RegionE,2187,453
RegionE,2188,275
RegionE,2189,309
RegionE,2190,603
RegionE,2191,494
RegionE,2192,786
RegionE,2193,802
RegionE,2194,570
RegionE,2195,445
RegionE,2196,439
RegionE,2197,428
RegionE,2198,151
RegionE,2199,216
RegionE,2200,346
RegionE,2201,397
RegionE,2202,439
RegionE,2203,523
RegionE,2204,472
RegionE,2205,759
RegionE,2206,607
RegionE,2207,704
RegionE,2208,628
RegionE,2209,781
RegionE,2210,1056
RegionE,2211,992
RegionE,2212,1075
RegionE,2213,978
RegionE,2214,732
RegionE,2215,712
RegionE,2216,617
RegionE,2217,627
RegionE,2218,644
RegionE,2219,724
RegionE,2220,633
RegionE,2221,646
RegionE,2222,701
RegionE,2223,572
RegionE,2224,657
RegionE,2225,603
RegionE,2226,276
RegionE,2227,274
RegionE,2228,148
RegionE,2229,198
RegionE,2230,207
RegionE,2231,207
RegionE,2232,338
RegionE,2233,309
RegionE,2234,517
RegionE,2235,554
RegionE,2236,552
RegionE,2237,517
RegionE,2238,340
RegionE,2239,690
RegionE,2240,711
RegionE,2241,705
RegionE,2242,558
RegionE,2243,525
RegionE,2244,401
RegionE,2245,482
RegionE,2246,324
RegionE,2247,395
RegionE,2248,431
RegionE,2249,476
RegionE,2250,512
RegionE,2251,217
RegionE,2252,226
RegionE,2253,324
RegionE,2254,304
RegionE,2255,272
RegionE,2256,378
RegionE,2257,324
RegionE,2258,411
RegionE,2259,422
RegionE,2260,477
RegionE,2261,506
RegionE,2262,581
RegionE,2263,459
RegionE,2264,438
RegionE,2265,413
RegionE,2266,455
RegionE,2267,809
RegionE,2268,879
RegionE,2269,662
RegionE,2270,612
RegionE,2271,678
RegionE,2272,713
RegionE,2273,682
RegionE,2274,526
RegionE,2275,406
RegionE,2276,746
RegionE,2277,591
RegionE,2278,438
RegionE,2279,480
RegionE,2280,770
RegionE,2281,879
RegionE,2282,674
RegionE,2283,787
RegionE,2284,751
RegionE,2285,803
RegionE,2286,725
RegionE,2287,950
RegionE,2288,687
RegionE,2289,726
RegionE,2290,502
RegionE,2291,608
RegionE,2292,417
RegionE,2293,266
RegionE,2294,623
RegionE,2295,769
RegionE,2296,641
RegionE,2297,834
RegionE,2298,578
RegionE,2299,688
RegionE,2300,579
RegionE,2301,331
RegionE,2302,355
RegionE,2303,390
RegionE,2304,252
RegionE,2305,254
RegionE,2306,599
RegionE,2307,564
RegionE,2308,775
RegionE,2309,697
RegionE,2310,260
RegionE,2311,423
RegionE,2312,274
RegionE,2313,261
RegionE,2314,294
RegionE,2315,200
RegionE,2316,304
RegionE,2317,304
RegionE,2318,333
RegionE,2319,422
RegionE,2320,613
RegionE,2321,643
RegionE,2322,630
RegionE,2323,524
RegionE,2324,359
RegionE,2325,372
RegionE,2326,389
RegionE,2327,549
RegionE,2328,593
RegionE,2329,539
RegionE,2330,497
RegionE,2331,418
RegionE,2332,430
RegionE,2333,426
RegionE,2334,531
RegionE,2335,447
RegionE,2336,455
RegionE,2337,465
RegionE,2338,337
RegionE,2339,192
RegionE,2340,469
RegionE,2341,469
RegionE,2342,318
RegionE,2343,275
RegionE,2344,411
RegionE,2345,207
RegionE,2346,178
RegionE,2347,432
RegionE,2348,580
RegionE,2349,683
RegionE,2350,985
RegionE,2351,1064
RegionE,2352,1143
RegionE,2353,729
RegionE,2354,620
RegionE,2355,584
RegionE,2356,609
RegionE,2357,448
RegionE,2358,569
RegionE,2359,452
RegionE,2360,753
RegionE,2361,923
RegionE,2362,1146
RegionE,2363,966
RegionE,2364,688
RegionE,2365,535
RegionE,2366,262
RegionE,2367,310
RegionE,2368,456
RegionE,2369,606
RegionE,2370,633
RegionE,2371,514
RegionE,2372,416
RegionE,2373,469
RegionE,2374,654
RegionE,2375,568
RegionE,2376,490
RegionE,2377,733
RegionE,2378,1110
RegionE,2379,840
RegionE,2380,831
RegionE,2381,704
RegionE,2382,425
RegionE,2383,517
RegionE,2384,660
RegionE,2385,774
RegionE,2386,845
RegionE,2387,870
RegionE,2388,636
RegionE,2389,598
RegionE,2390,1019
RegionE,2391,1091
RegionE,2392,1030
RegionE,2393,713
RegionE,2394,908
RegionE,2395,1025
RegionE,2396,685
RegionE,2397,717
RegionE,2398,699
RegionE,2399,656
RegionE,2400,542
RegionE,2401,375
RegionE,2402,354
RegionE,2403,281
RegionE,2404,242
RegionE,2405,115
RegionE,2406,0
RegionF,0,116
RegionF,1,310
RegionF,2,504
RegionF,3,622
RegionF,4,632
RegionF,5,783
RegionF,6,621
RegionF,7,507
RegionF,8,643
RegionF,9,390
RegionF,10,415
RegionF,11,436
RegionF,12,290
RegionF,13,448
RegionF,14,562
RegionF,15,661
RegionF,16,645
RegionF,17,784
RegionF,18,638
RegionF,19,530
RegionF,20,593
RegionF,21,913
RegionF,22,682
RegionF,23,493
RegionF,24,693
RegionF,25,620
RegionF,26,604
RegionF,27,817
RegionF,28,1167
RegionF,29,1036
RegionF,30,687
RegionF,31,509
RegionF,32,629
RegionF,33,650
RegionF,34,785
RegionF,35,672
RegionF,36,715
RegionF,37,623
RegionF,38,383
RegionF,39,207
RegionF,40,614
RegionF,41,596
RegionF,42,750
RegionF,43,734
RegionF,44,793
RegionF,45,754
RegionF,46,626
RegionF,47,527
RegionF,48,438
RegionF,49,525
RegionF,50,544
RegionF,51,603
RegionF,52,412
RegionF,53,353
RegionF,54,569
RegionF,55,447
RegionF,56,440
RegionF,57,605
RegionF,58,324
RegionF,59,213
RegionF,60,229
RegionF,61,273
RegionF,62,224
RegionF,63,198
RegionF,64,321
RegionF,65,359
RegionF,66,457
RegionF,67,548
RegionF,68,455
RegionF,69,413
RegionF,70,376
RegionF,71,677
RegionF,72,596
RegionF,73,432
RegionF,74,396
RegionF,75,464
RegionF,76,244
RegionF,77,310
RegionF,78,296
RegionF,79,256
RegionF,80,436
RegionF,81,253
RegionF,82,221
RegionF,83,310
RegionF,84,426
RegionF,85,527
RegionF,86,560
RegionF,87,574
RegionF,88,388
RegionF,89,256
RegionF,90,298
RegionF,91,446
RegionF,92,402
RegionF,93,383
RegionF,94,486
RegionF,95,480
RegionF,96,379
RegionF,97,667
RegionF,98,658
RegionF,99,560
RegionF,100,541
RegionF,101,411
RegionF,102,430
RegionF,103,245
RegionF,104,384
RegionF,105,530
RegionF,106,530
RegionF,107,468
RegionF,108,430
RegionF,109,726
RegionF,110,762
RegionF,111,689
RegionF,112,361
RegionF,113,464
RegionF,114,558
RegionF,115,661
RegionF,116,557
RegionF,117,511
RegionF,118,536
RegionF,119,429
RegionF,120,701
RegionF,121,631
RegionF,122,619
RegionF,123,543
RegionF,124,601
RegionF,125,685
RegionF,126,410
RegionF,127,632
RegionF,128,648
RegionF,129,845
RegionF,130,682
RegionF,131,703
RegionF,132,690
RegionF,133,762
RegionF,134,843
RegionF,135,850
RegionF,136,707
RegionF,137,450
RegionF,138,210
RegionF,139,287
RegionF,140,392
RegionF,141,417
RegionF,142,425
RegionF,143,439
RegionF,144,542
RegionF,145,483
RegionF,146,562
RegionF,147,730
RegionF,148,772
RegionF,149,704
RegionF,150,617
RegionF,151,623
RegionF,152,609
RegionF,153,502
RegionF,154,214
RegionF,155,353
RegionF,156,614
RegionF,157,613
RegionF,158,816
RegionF,159,851
RegionF,160,859
RegionF,161,506
RegionF,162,349
RegionF,163,449
RegionF,164,473
RegionF,165,477
RegionF,166,537
RegionF,167,505
RegionF,168,620
RegionF,169,794
RegionF,170,849
RegionF,171,848
RegionF,172,752
RegionF,173,807
RegionF,174,657
RegionF,175,707
RegionF,176,682
RegionF,177,546
RegionF,178,526
RegionF,179,590
RegionF,180,453
RegionF,181,430
RegionF,182,475
RegionF,183,491
RegionF,184,664
RegionF,185,419
RegionF,186,172
RegionF,187,261
RegionF,188,415
RegionF,189,415
RegionF,190,455
RegionF,191,327
RegionF,192,345
RegionF,193,285
RegionF,194,478
RegionF,195,202
RegionF,196,345
RegionF,197,345
RegionF,198,522
RegionF,199,334
RegionF,200,301
RegionF,201,333
RegionF,202,249
RegionF,203,209
RegionF,204,120
RegionF,205,227
RegionF,206,331
RegionF,207,386
RegionF,208,343
RegionF,209,313
RegionF,210,178
RegionF,211,56
RegionF,212,207
RegionF,213,195
RegionF,214,527
RegionF,215,726
RegionF,216,991
RegionF,217,971
RegionF,218,692
RegionF,219,651
RegionF,220,515
RegionF,221,481
RegionF,222,737
RegionF,223,520
RegionF,224,542
RegionF,225,525
RegionF,226,549
RegionF,227,855
